ratings,titles,comments
1,Quá tệ 👎🏻,"Sáng nay vừa nhận đc bộ sách mở ra kiểm tra ngay. 
Cuốn thì bìa sách bay màu
Đa phần các cuốn còn lại thì gáy sách sắp banh rồi (có hình ảnh đính kèm). Thiết nghĩ như vậy thì các bé làm sao có thể giữ sách để học đến cuối năm????
Mong là Tiki hỗ trợ đổi bộ khác giúp. 
Nhìn bộ sách không thể chấp nhận được"
4,Hài lòng,"Sách giáo khoa chuẩn, đang dịch bệnh khuyến khich mọi người mua online rất tiện lợi ạ."
2,Không hài lòng,Mình đặt mua bộ sách lớp 4 mà nhận được bộ sách lớp 8
5,Cực kì hài lòng,"Sách đẹp, giao hàng nhanh"
5,Cực kì hài lòng,giao cực nhanh
5,Cực kì hài lòng,giá tốt
5,Cực kì hài lòng,Ok
3,Bình thường,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Sách đẹp,"- Sách dày, in rất đẹp. Có mùi thơm của sách mới.
- Giao hàng nhanh, hộp đóng gói quá to với sách, may mà trong lúc vận chuyển không bị móp.
- Nội dung phong phú (nhận xét theo mục lục). Hi vọng có ích cho vợ mình."
5,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận, sách in màu đẹp, chất lượng giấy tốt, nội dung chi tiết, dễ đọc."
5,Cực kì hài lòng,Giao hàng cực kỳ nhanh! Còn tặng thêm cuốn sách nhỏ nửa! Cực kì hài lòng
5,Đóng gói sản phẩm chắc chắn,"Sách viết khá chi tiết, tỉ mỉ, có viết thêm công thức các món ăn an thai với thơ văn bài hát cho thai nhi"
4,Sách hay cho mẹ,Sách rất hay có ích cho mẹ bầu. Thật là kho tri thức quý cho những mẹ mang bầu.
4,Hài lòng,"Giai hàng nhanh, đóng gói cẩn thận. Nội dung các câu chuyện tương tự nhau k hấp dẫn người đọc."
5,hay,"đóng gói rất đẹp và chắc chắn,sách viết rất hay📘📘📘📘📘"
5,Giao hàng nhanh - Sách rất bổ ích,Giao hàng nhanh - Sách rất bổ ích - In ấn đẹp vs màu sắc và họa tiết sống động
5,Cực kì hài lòng,Sách hay. Đầy đủ nội dung mình cần tìm hiểu
5,Cực kì hài lòng,"Giao hàng nhanh, đóng gói cẩn thận. Mình rất thích 2 cuốn sách này ❤❤❤"
4,Hài lòng,"sản phẩm cứng cáp, dùng cho sách mỏng (200 trang trở lại) là vừa, phù hợp cho trẻ em và thiếu nhi. Nếu được chọn màu và hình thì tốt hơn."
5,"Kệ đẹp chắc chắn, chống mỏi cổ tốt","Đóng gói cẩn thận, hàng đẹp, chất lượng, giá lại rẻ nữa. Đọc sách cả ngày một cách thoải mái😊😊😊"
1,Rất không hài lòng,tôi mua giá đỡ kẹp sách mà giao cái này cho tôi là sao vậy sop
4,Hài lòng,"Chắc chắn, sơn đẹp nhưng mà k cho chọn mẫu nên cho 4 sao thôi"
5,Cực kì hài lòng,Hài lòng với sản phẩm
4,Giá đở kẹp sách Thông minh,"Sản phẩm được giao đúng theo mẫu mã, chất lượng tốt."
5,Cực kì hài lòng,Gía đỡ đẹp. nhưng không lựa duoc màu như mong muốn
1,Rất không hài lòng,Hình không như mong đợi... nhưng sử dụng được......
5,Cực kì hài lòng,"Hàng rất đẹp, vừa y. Màu hồng rất thich"
5,Cực kì hài lòng,"Giao hàng nhanh, hài lòng !"
5,SÁCH BỔ ÍCH,"Giao hàng nhanh chóng, đóng gói kĩ, không bị bóp méo.
Sách nội dung hữu ích cho cả người lớn lẫn trẻ em. Thiết kế sách đẹp, màu sắc hình ảnh."
5,Rất đáng giá,Sách rất đẹp! Nội dung đa dạng và cụ thể. Trẻ con và phụ huynh đều thấy thích!
5,Rất hài lòng,"Sách đẹp, nhiều nội dung bổ ích. Phù hợp với học sinh tiểu học."
5,Cực kì hài lòng,vì nó đọc rất hay
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
2,Không hài lòng,"Sách đẹp, shop giao nhanh nhưng nội dung sách thì không được ưng ý."
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,"Sản phẩm bị gãy cong vì cách đóng gói. Sử dụng vẫn ổn, những chỗ cong thì nước lọt ra ngoài."
5,Cực kì hài lòng,"Hàng như mô tả, giao hàng dễ thương, nhanh. Sử dụng khá tiện"
5,Cực kì hài lòng,"mau rat đep va de su dung chat lieu tot 
Thanks TiKi Shop rat nhieu !"
2,Không hài lòng,"k ổn lắm,làm xấu chỗ bồn rửa"
3,Bình thường,Bị cong và ko dính được
3,Bình thường,"Dễ bung, k thẩm mỹ lắm"
3,Bình thường,"Đóng gói cẩn thận, sản phẩm ok"
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,"Xài ok, tẩy trang tốt, ko gây ngứa hay đỏ mặt, thay được cả nước hoa hồng nhưng ko nên, mình chỉ thay toner vì đi du lịch quên mang toner thôi :))"
3,Bình thường,mình đặt combo 3 chai shop giao 2 chai à.
5,Cực kì hài lòng,"sản phẩm đúng mô tả, mùi thơm nhẹ, giao hàng nhanh."
5,Cực kì hài lòng,mùi thơm dễ chịu. tiki giao hàng nhanh. cẩn thận
5,Cực kì hài lòng,"tốt  thơm nhẹ, dịu da khi thoa"
5,Cực kì hài lòng,Dùng thích. Sẽ mua lại
4,Hài lòng,thơm ❤
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
2,Không hài lòng,"không giống như trong hình, không đẹp mắt tí nào, nhìn như nước bùn, thật sự rất thất vọng về sản phẩm này luôn"
1,Rất không hài lòng,"Giao mẫu quá xấu, ko giống bất cứ mẫu nào trong hình đã đăng"
5,Cực kì hài lòng,móc khó dễ thương nhưng tiếc là ko giao đúng màu mình thích
1,Rất không hài lòng,"Không giống như hình , rất thất vọng"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,Good
2,Không hài lòng,
4,Hài lòng,
2,Không hài lòng,"Tìm hiểu về thai giáo nên mua nhưng không thu nạp được nhiều thông tin. Sách chủ yếu ca ngợi tác dụng của thai giáo chứ không có những biện pháp thai giáo cụ thể theo hệ thống và theo tuổi thai, đọc mơ hồ ngang đọc trên mạng. Không cung cấp nhiều thông tin hữu ích như mong đợi"
5,Tốt,👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻👌🏻🌺🌺😍🤣😅👌🏻🌺🌺🌺😍😚😚🤣🤣😶😠😠😊😊😊😃😠😠😭😅😌😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍😍❤️❤️❤️😍❤️😍😍😍😍😍😍😍😍❤️❤️❤️😍😍
4,Nội dung ổn,"Với một người lần đầu làm mẹ như mình, mình cảm thấy khá hài lòng về nội dung của cuốn sách này. Nó cung cấp các kiến thức khá hữu ích và cơ bản về thai giáo và các hoạt động cho bố mẹ khi mang bầu. Sách được trình bày đẹp, màu sắc tươi sáng. Tuy nhiên một điểm trừ là mùi mực in hay mùi giấy gì đó làm một bà bầu như mình cảm thấy khá khó chịu, không thơm theo kiểu mùi sách in giấy thường mà mình rất thích ngửi mỗi lần mua sách mới."
4,Hài lòng,"Tiki giao hàng nhanh, sách mới, trình bày đẹp. Nội dung theo mình là cơ bản, viết nhẹ nhàng để giải trí! Giấy in đẹp, nhưng cũng là điểm trừ vì nó khiến sách nặng, nằm đọc hơi khó!"
5,Cực kì hài lòng,"Nội dung khá rộng, những điều viết trong sách mình thấy trên mạng cũg nhiều.. cảm thấy mua sachs hoi phis .....mua lâu rồi nhưng giờ mới viết bài đánh giá"
4,Oke,Sản phẩm rất hay tôi đã mua và sử dụng! Đối với những bà mẹ đang mang bầu và sắp mang bầu nên mua sản phẩm này về để cùng tìm hiểu các cách dạy con từ trong bụng mẹ! Chúc thành công!
5,Cực kì hài lòng,"Món quà ý nghĩa dành tặng cho mẹ bầu, Những phương pháp mới để giúp mẹ bầu dành cho con tình yêu thương và lộ trình Chăm sóc tinh thần chó bé khi còn trong bụng mẹ"
5,Cực kì hài lòng,"Rất hữu ích để thai giáo cho con
Tuy mình rất lười đọc :((
Nhiều bài yoga nâng cao sức khoẻ cho mẹ"
4,Hài lòng,"Tiki đóng gói rất cẩn thận, sách mới, giấy xịn. Mình thấy nội dung là những kiến thức cơ bản cho những bà bầu và chuẩn bị làm mẹ lần đầu."
5,Sách rất bổ ích,Những người sắp làm cha làm mẹ và cả những người sắp lập gia đình nên xem quyển sách này. Rất hay rất bổ ích
5,Rất tốt,"Sách rất hay, mấy bạn học đội tuỷen hay mất gốc đều dùng được"
5,Sách hay,"Hay phù hợp cho các bạn cần điểm 8,9,10 đó ! :))) Tự học trong hè thì quá tuyệt vào năm học chỉ việc học dễ dàng thôi .."
5,Cực kì hài lòng,"sách hay lắm mọi người 
phù hợp cho cả ôn chuyên và nắm lại kiến thức nữa đấy!"
5,Cực kì hài lòng,"Tốt, giá rẻ."
5,Cực kì hài lòng,nội dung viết sách phân theo từng chuyên đề rất hay và giúp ích rất nhiều cho các bạn ôn đội tuyển ?
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,dc
5,Cực kì hài lòng,
5,Cực kì hài lòng,tôi thấy cuốn sách này rất hợp cho những người mất căn bản .Hãy nhanh tay mua kẻo hết đó nha các bạn.Cuồn sách còn giúp cho chúng ta ghi nhớ từ vựng nhiều hơn .Ngoài ra cuối sách này còn giúp cho chúng ta nhớ những mẫu câu hỏi nữa các bạn hãy mhanh tay lên nha.Chúc các bạn khi mua cuốn sách này càng ngày càng học giỏi tiếng anh lên bà nói như người bản sứ nha.Chúc các bạn may mắn nha .Thôi thư đã dài mình xim dường tới đây thôi.Chúc các bạm thành công nha🤗🤗
5,Cực kì hài lòng,đối vs mk thì đó là 1 cuốn sách dễ học và thú vị và sách đẹp nứa. mk sẽ tiếp tục đặt trên tiki
3,BÌNH THƯỜNG,"E thấy sách khá bình thường thôi ạ, e có cảm giác hơi tiếc tiền khi mua quyển sách này"
5,Cực kì hài lòng,sách cực đẹp luôn. Rất thích mua sách trên tiki hàng mới có KM mà giá rất mềm
5,Cực kì hài lòng,"tiki đóng gói cẩn thận,giao hàng nhanh. Có thể học trên MCbooks"
4,Hài lòng,"Sách dễ học. Yêu MC book
Sách có tặng kèm 1 vài thứ nữa😂"
2,Không hài lòng,"Có tặng kem sach bookmak ma sao thấy.Còn nói quà tặng lấy sau nua chu .
ko tin dc chut nao ."
5,Cực kì hài lòng,Sản phẩm tốt giao hàng nhanh hơn dự kiến dễ đọc
5,Cực kì hài lòng,"Đúng như sản phẩm đã chọn, giao nhanh."
5,Cực kì hài lòng,"sách rất hay, dễ hiểu ngắn gọn. Khuyến khích mn nên mua!!"
5,Cực kì hài lòng,"Siêu chất lượng ,chụp ảnh chi tiết cho mọi người có 1 cái nhìn tổng thể nhất. Do lần đầu đặt đàn nên cũng khá là sợ hàng ko chất lượng nhưng khi nhận thì quá tuyệt vời. Nói chung là siêu ưng, nếu ai vẫn còn băn khoăn thì ko phải suy nghĩ nhiều đặt luôn Đi nhé."
4,"SP sắc sảo, đẹp, màu hơi tối, tuy nhiên...","... Tôi không rành về đàn này, chỉ là mua tặng SN con gái. Đàn nhận được trong tình trạng bao gói tốt, SP đẹp nhưng dây đàn hình như có sự nhầm lẫn vì khi sd phần mềm ukulele tuner chỉnh âm thì nhận thấy dây số 1 và 4 bị trùng âm thanh A (như hình). Đã báo tiki để chờ hướng giải quyết."
3,Cần check sản phẩm kĩ hơn,"Sản phẩm hơi nhỏ so với tưởng tượng, nếu   bạn chơi solo thì nên mua tenor. Cây mình nhận được bị lắp sai dây(dây nhỏ nhất lại nằm ở phần bass) shop nên check sản phẩm kĩ hơn. Đáng ra 4* nhưng sau một lúc mình ko có cách nào gỡ cái chốt đàn để thay dây nên mình đánh giá 3*"
2,Hàng không đầy đủ như hình,"Mình đã nhận được hàng, nhưng hơi thất vọng vì đây là quà mua tặng cho bạn thân. Đàn khi nhận ko có bao đựng đàn, không Capo, không móng gãy như hình. Còn dây đàn mình chưa thử đến, không biết có bị gì nữa không. Nhờ shop kiểm tra lại để mình nhận thêm 1 số sản phẩm còn thiếu sót. Cảm ơn."
5,Thích 🥰,"Đàn đẹp, bằng gỗ. Mua được giá rẻ 450k, trả bằng Momo lại được giảm 15k. Tiki free ship. Quá rẻ so với shopee và Lzd, vì lúc đầu mình định mua ở chỗ khác nhưng phí ship chát quá nên chạy sang Tiki. Yêu :3"
5,Cực kì hài lòng,"Mình rất ưng luôn ý! Đàn đẹp, mọi thứ đều ổn, âm thanh tốt, đầy đủ phụ kiện kèm theo và đặc biệt lad ship nhanh >< cám ơn tiki và tiến mạnh music ❤"
4,Cơ bản tốt,"Mình đã nhận hàng, giao hành nhanh, đầy đủ phụ kiện. Chưa check âm thanh được do vướng công việc. Tuy nhiên, đơn hàng của mình lại có vận đơn của 1 người khác, lại thông qua shopee. Shop lưu ý 1 chút, 4 sao nhé."
3,Tốt,"Đàn đẹp, đúng như miêu tả. Giá cả phải chăng. Tiki giao hàng tốt. Đóng gói cẩn thận. Có điều bao đàn hơi dơ. Kiểm tra sơ dây đàn hình như cái khóa dây có vẻ hơi lỏng và bị lờn. Nhưng mà xài dc, tạm ổn. Khóa sau này thay đc."
5,"Đàn đẹp, gói cẩn thận.","Đàn đẹp, đủ phụ kiện như quảng cáo. Bao đựng mỏng nhưng chắc chắn. Đàn được giao đúng hẹn, gói cực kì kĩ và cẩn thận (đàn được đựng trong hộp, rồi lại có thêm 1 hộp carton ở ngoài, quấn thêm giấy và một lớp bubble nữa)."
3,Bình thường,"Sản phẩm giao nhanh, đóng gói tốt nhưng giao thiếu hàng capo trong khi lựa chọn sản phẩm này chủ yếu để lấy thêm capo nữa. Mong shop buôn bán hàng uy tín hơn một chút nữa để khách hàng cảm thấy được chăm sóc tốt!!!"
3,Tạm chấp nhận trong mức giá,"Với giá Chưa tới 12K thì không thể đòi hơn. Mẫu mã ổn, thiết kế hơi lệch tí nhưng không đáng kể. Thấy có một số bạn bảo không đúng, có lẽ do chưa quen cách sử dụng mà thôi. Mình có thử đối chiếu ngày hiện tại thì thấy không sai.
Trên bảng có 2 cột Jan và Feb là để dùng cho Năm Nhuần và Không Nhuần đấy. Cột có chữ Jan và Feb nằm bên dưới là dành cho Năm Nhuần đấy."
5,Cực kì hài lòng,"Giao nhanh 2h!
Giá hạt dẻ 11k cho 1 cái móc khoá lịch thì cũng không đòi hỏi hơn!bởi thông tin sp là giao hàng ngẫu nhiên và may mắn là nhận tiếng anh nên cũng dễ dùng!( Thấy vài phản ánh là giao tiếng Trung mà trách shop trong khi thông tin đã bảo giao ngẫu nhiên thì tâm lý bạn phải rõ hên xui việc nhận sp tiếng Anh hay Trung)
Sp đóng gói bao kì sạch, đẹp không trầy-dơ,mặt trước có miếng nilon dùng thì tháo ra thôi(1 số bạn chưa rõ lại bảo mặt bị trầy)"
5,ĐẠT YÊU CẦU,"Cảm ơn Tiki giao hàng đúng thời gian và đúng mẫu mã nhé! 
Các bạn xem ảnh mình chụp, hàng đúng như hình ảnh mẫu đấy các bạn. Có bạn bảo mặt móc khóa bị trầy nhưng thật ra đó chỉ là lớp keo bảo vệ thôi nhé, lột keo ra là mới toanh bóng loáng luôn. Thật ra thì mình đã có 1 chiếc bằng Inox rồi, cực kì chắc chắn hơn em này nhiều. Chiếc này Tiki giới thiệu bằng bạc, để dùng một thời gian xem có bị đen ko nhé. Tuy nhiên thì với giá cả cực rẻ, chỉ 11k thì mình thấy sản phẩm này xứng đáng 5 sao. Mua nhanh khi còn rẻ đi mấy bạn ơiiiiiiii ^^"
4,Hài lòng,"Mình rất thích mẫu móc khoá này với ưu điểm: gọn, nhẹ và rất khoa học, sáng tạo và nghiên cứu rất công phu. Tuy nhiên còn có nhược điểm sau: ngày CN không sơn màu đỏ cho dễ phân biệt; khi bóc miếng nilon dán trên bề mặt do hơi khó bóc do mình k để ý cứ kéo mạnh tay thế là nó bị bong keo dính 1 bên ở phía sau nhưng mình cũng đã dán lại và dùng được bt. Lịch thì rất nhiều năm và có lẽ cũng phải mua để thay thế (nếu người dùng vẫn thích) vì khả năng rơi mất phần lịch là sẽ xảy ra, 😂😂😂"
4,Uh,"Sản phẩm ok,  lúc đầu nhận tuởng nó bị xuớc nhưng  thật ra nó có cái lớp màng, hình trên tôi chưa gỡ bọc màng nên trong chút xuớc. Rất đẹp, nhưng không có cọng xích nhỏ giống hình, không quá hài lòng, tạm đuợc. Còn một điều, tôi xoay hơi mệt, mà còn có tôi không biết sử dụng ahhhh:"
5,Hài lòng.,"Với giá hạt dẻ lúc sale là 11k thì không có gì đáng chê hết, có một số bạn bảo có bản tiếng Trung nhưng mình hên sao, được cả hai chiếc tiếng Anh. =]]] Xem lịch khá chính xác, tiện tay bỏ túi và phù hợp với những người hay ra đường mà không nhớ ngày bao nhiêu như mình. Chưa bao giờ hài lòng với chất lượng ship của tiki như lần này, dù mình đặt nhiều và chia làm mấy đơn nhưng vẫn ship siêu nhanh so với dự kiến. Bạn shipper cực tốt!"
4,Hài lòng,"Mình thấy lạ lạ nên mua về xem thử.
với giá 12k 1 cái thì mình thấy cũng ổn.
Mình có đọc qua cách dùng từ những bạn nên cũng hiểu sơ sơ nhưng cũng khá hạn chế. vd như tháng thì sẽ có 2 tháng là tháng 1 và tháng 2 xuất hiện 2 lần nên khi xoay để chọn mình chả biết nên chọn cái nào. Phần ngày thì có đủ 31 ngày nên mình không biết nếu xem tháng có 30 ngày thì sao mình biết?"
5,Khan,Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good Good
3,Mua lần 2 ko giống lần 1,"Móc khoá mua đợt này là lần mua thứ 2 của tôi. Tuy nhiên so với lần 1, một số nét tuy nhỏ nhưng quan trọng lại ko được chú ý: 
1. Ngày thứ 7 và chủ nhật cùng đánh dấu là chữ ""S"" nhưng lần mua trước, ngày chủ nhật màu đỏ, còn lần này cả 2 cùng đen.
2. Tương tự cho tháng 1 (Jan) và tháng 2 (Feb) năm nhuần được tô đỏ (lần trước) lần này tô đen hết.
Điểm này là trung bình cho cả 2 lần mua. Lần trước 5 sao. Lần này 1 sao!"
5,Cực kì hài lòng,"chú shipper vui tính, nhiệt tình. nhưng có điều tiki giao hàng trước dự kiến( dự kiến 6/2 mà giao 5/2 ok hơn mấy app khác), làm tui hơi hoang mang tưởng hông phải hàng của tiki. nhưng nói chung là ok rồi😊
***mong chú shipper lần sau bớt cho tui đứng hững hờ dưới nắng 1h😐"
5,Sản phẩm tuyệt vời,"Sản phẩm tốt, dùng dễ dàng, thiết kế nhỏ gọn phù hợp mang đi mọi nơi!
Thanks shop!"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"sách đẹp, chất lượng, giá phù hợp, rất hài lòng về bộ sách"
5,Cực kì hài lòng,Đóng gói cẩn thận. Giá rẻ hơn giá niêm yết. Giao nhanh
5,Cực kì hài lòng,"Đóng gói cẩn thận, gửi hàng nhanh, mình rất hài lòng."
5,Cực kì hài lòng,Giao hàng nhanh đóng gói siêu đẹp
5,Cực kì hài lòng,"sách mới, bọc hàng cẩn thận"
5,Cực kì hài lòng,"Sách đẹp, hay"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Chất liệu khăn dày, êm, mịn, cầm mát tay, đúng kích thước.
Nhận dc 3 màu, khá ưng.
Giá sales khá tốt, so ra tầm 13-15k/khăn.
Tiki giao hàng nhanh."
1,Rất không hài lòng,"Màu không như ý, tôi yêu cầu nhiều màu nhưng gửi khăn về màu rất xấu, cái màu mà không thể chấp nhận được. Vui lòng liên hệ lại để đổi lại khăn. Hoặc nhắn cho tôi số cần liên lạc"
1,Thực tế khác xa quảng cáo 🙁,"Chỉ nhận được 4/5 sản phẩm, màu cũng chỉ có được 2 màu nâu và cam, hoàn toàn không giống như quảng cáo, không hiểu là nhầm lẫn hay quảng cáo sai?"
3,bộ 5 khăn lau xe,đã mua tại zin shop giao khăn 1 màu ko hài lòng cho lắm ...........5 khăn ít nhất cũng phải đc 3 màu là tốt hơn
5,Cực kì hài lòng,"☁😊☁☁😊☁😁☁
☁😊☁☁😊☁☁☁
☁😊😊😊😊☁😊☁
☁😊☁☁😊☁😊☁
☁😊☁☁😊☁😊☁"
1,Rất không hài lòng,"Shop lừa đảo, kích thước 35x75 là thế này sao ???"
2,Không hài lòng,"Khăn chất lượng không tốt, giặt ra màu nước nhuộm rất khủng khiếp!
không thể bằng chiếc khăn 3M"
3,Bình thường,"Sp tốt, nhìn cũng được, chỉ tội cái giao 1 màu, đáng lẻ 1bộ 5 cái khăn 2,3 màu thì đẹp hơn,,"
5,Cực kì hài lòng,"Đã nhận đúng như hình! Hút nước tốt, không đổ lông nên lau kính rất dễ!"
5,"Hàng đóng cẩn thận, hơi mỏng nhưng đúng với tầm tiền ok. Khăn hút tốt như vậy là đạt rồi, cho shop 5 *.",Mấy hôm nay tiki vô đánh giá thấy không gửi được .
1,Rất không hài lòng,Quá dở. K bằng 1/100 như quảng cáo
3,Bình thường,
5,Cực kì hài lòng,
4,Hài lòng,Mình xin trả lại hàng được k ạ! Vì cái mà mình muốn mua là SGK chứ k phải là SBT nên mong shop hồi âm lại cho mình biết ạ! Cảm ơn! (Đơn hàng giao nhanh hơn dự kiến 4 sao🤩)
5,Cực kì hài lòng,"gói hàng cẩn thận ,giao tương đối nhanh"
3,Bình thường,"sách ok có điều giao chậm dã man, gói sách nhìn thấy ghê"
5,Cực kì hài lòng,"Giao cũng nhanh 
Chất lượng tốt
Sách mới"
5,Cực kì hài lòng,ưng lắm nè
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Tiki giao nhanh như chớp! Sách mới, đẹp. nhiều kiến thức hay và phù hợp cho bé. Lần này Tiki làm mình rất hài lòng. Cảm ơn Tiki"
4,"Sách in đẹp, nội dung hay","Sách in đẹp, nội dung lý thú, hình vẽ sinh động, ngộ nghĩnh, bé nhà mình rất mê."
5,Cực kì hài lòng,"nội dung sách phù hợp với lứa tuổi, bé nhà mình rất thích đọc sách này"
5,tốt,"sản phẩm tốt, chất lượng, giao hàng nhanh, ủng hộ tiếp."
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Nâng cao chất lượng dịch vụ,"Cảm ơn Tiki chuyển phát sách nhanh. Mình góp ý, quyển ""chìa khóa thành công"" có bọc sách - điều tuyệt vời mà có dính vết băng dính - rất xấu, có buộc dây chun, hộp dựng ngoài bị bóp méo làm mất thẩm mỹ gói hàng Tiki giao. 
Góp ý, yêu cầu Tiki nâng cao chất lượng dịch vụ trải nghiệm khách hàng để phát triển hơn!"
5,Sách nhỏ nhưng có võ,"Ngắn gọn nhưng cô đọng, giải đáp nhiều vấn đề bạn gặp và đưa ra những bài học , thực hành đáng giá."
3,Sách giấy in hơi đen,Sách giấy in hơi đen nhìn không đẹp và sách mỏng giá hơi đắt
5,Cực kì hài lòng,"Hàng rất tốt , chúc shop ngày càng phát triển"
4,Hài lòng,"giao hàng nhanh , giá hợp lý , đóng gói sản phẩm kỹ"
5,Cực kì hài lòng,Mình đặt 3 cuốn sao về dc 1 cuốn
5,Cực kì hài lòng,Quá ổn trong tầm giá
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,Hàng giao đúng yêu cầu. Chỉ tiếc là chưa dùng đã tróc sơn giống như có dùng rồi
4,Hài lòng,"chất lượng chưa đánh giá được, nhưng sản phẩm nhìn cũng ok, giá cả phải chăng"
3,Bình thường,"Sản phẩm giao nhanh, tuy nhiên chất lượng phải chờ sử dụng đã. Nhìn không chắc chắn lắm"
5,ổn hàng đúng như hình ......,"ổn hàng đúng như hình , mong là tốt xin cám ơn......"
4,Hài lòng,"Cũng tạm tạm, phải sau tg sd mới đánh giá đc"
5,Cực kì hài lòng,hàng chất lượng lắm..giao hàng nhanh
2,Không hài lòng,hàng bình dân nhỏ gọn
1,Rất không hài lòng,"San pham duoc ok ,Quan trong la co ben ko."
