ratings,titles,comments
1,Rất không hài lòng,ko giống hình. đặt 2 cái cùng loại nhưng lại giao 2 cái khác nhau.
2,Không hài lòng,vải mỏng.xấu bay màu.nói chung là k hài lòng
5,Cực kì hài lòng,áo rất đẹp chất liệu thì ok giống trong hình
4,Hài lòng,Oke nhé mn♥️
3,Bình thường,Cổ áo bị rách
4,Hài lòng,hài lòng
5,Cực kì hài lòng,đc của nó
5,Cực kì hài lòng,Áo chất
5,Cực kì hài lòng,"Tôi đã nhận được hàng, cũng khá hài lòng với sản phẩm, nhưng do không biết về size áo nên lựa chọn size M. Mặc vào hơi chật. ko biết tôi có đổi được size lớn hơn không? Nhờ phản hồi dùm. Xin cám ơn rất nhiều"
5,Cực kì hài lòng,Mình vừa nhận đơn hàng 664336076 áo somi tay ngắn size L nhưng vì quá chật vui lòng shop đổi mình size XL nhé
5,áo sơ mi đẹp mát,Lần này ko biết lần thứ bao nhiêu mua hàng của shop này nữa. Chất lượng vẫn cứ gọi là ok. ko thay đổi. Hàng đẹp. Sẽ ủng hộ shop dài dai
3,CÓC XÊ SEXY MAN,"Mỏng vô cùng, mặc như không mặc, thấy toàn bộ bên trong. Ai body đẹp mặc vô là vô cùng sexy. thấm nước 1 cái là trần như nhộng."
3,Bình thường,áo rất chật so với size chung trên thị trường mình cần hỗ trợ đổi lại size lớn hơn
4,Đổi size,Sản phẩm mình mua size L hơi chật nếu mình muốn đổi sang size XL. Shop hỗ trợ đổi sản phẩm với ạ.
3,Bình thường,"có hài lòng về sản phẩm đã mua,nhưng có một số đường chỉ may bị lối chút xíu,hợp giá tiền."
5,Cực kì hài lòng,"Mình size hơi chật, ko biết shop có hỗ trợ đổi thành size XL ko. Xin cám ơn"
5,đổi áo,mình mua áo xl chật quá mình muốn đổi lại xxl được không cho mình đia chỉ đổi hàng với cám ơn
2,Không hài lòng,"sản phẩm bị lỗi 
và tưỡng chỉ khá nhiều 
không hài lòng cho mấy"
3,Bình thường,"Mình hơi thất vọng vì đợt này giao hàng ko đúng mẫu đặt, chọn 3 bông hoa cúc họa mi mà lại giao mẫu trà sữa,shop đổi lại cho mình đi."
5,Cực kì hài lòng,"Hàng đẹp, form rộng dễ mặc. giao hàng rất nhanh.. Thích!! Tôi đang đặt thêm nhiều sản phẩm qua Tiki.2."
3,Bình thường,"áo này không thoáng mồ hôi, nên măc khá nóng, bí."
5,Cực kì hài lòng,ổn so với giá thành. vải hơi nóng nên cân nhắc nhé
1,Rất không hài lòng,Áo tệ quá vải k đẹp size M mà rộng quá rộng
4,Hài lòng,"áo giao đúng mẫu, đẹp, nhưng vãi có mùi"
4,Hài lòng,Áo hơi mỏng
5,Cực kì hài lòng,😍
5,Cực kì hài lòng,"rất thik. áo vừa giá, mặc mềm máy. nói chung phù hợp với giá thành"
5,Cực kì hài lòng,chất vải đẹp. giao hang gói cẩn thận rất ưng sẽ ủng hộ tiki nhiều
5,Cực kì hài lòng,"sản phẩm đẹp, đường may chắc chắn!"
5,Cực kì hài lòng,rất đẹp so với giá tiền
4,Hài lòng,
5,Cực kì hài lòng,ok
5,Cực kì hài lòng,san phẩm rất tinh tế va đẹp.tôi rất hài long ve sản pẩm. cũng như chất liệu vãi.màu đẹp chuẩn hình.người  giao hàng nhiet tình và  lich sự .hg dc xem thoải mái..toi rất hài lòng ben tiki này .
3,Bình thường,Áo nhìn giống với ảnh quảng cáo. Tuy nhiên phần lót màu trắng làm bằng chất liệu thun mềm nhìn không hợp với kiểu áo làm cho áo hơi mất giá trị
5,đáng mua,"áo đẹp jean hơi mỏng mặc mát nhưng giặt nhiều sợ mất màu sáng,  áo giống hình nhưng mới mang về hơi hôi mùi thuốc tẩy hay gì đó."
5,Cực kì hài lòng,cái áo khoác này là sản phẩm mình ưng nhất từ lúc mua hàng của tiki đến h. giá vừa phải mặc đẹp. nhìn cực kỳ thích!.
5,Cực kì hài lòng,Chưa bao h mua hàng trên mạng mà mình ưng đến v vừa rẻ vừa đẹp quá sức tưởng tượng mình luôn cho shop 5 sao luôn
3,Bình thường,áo đẹp nhưng lúc đang ngâm nước cho thơm thì thấy chỉ bung
1,"Giá mắc gần gấp đôi Shop khác, nhưng chất lượng kém","Đường chỉ may không kín, vải xấu, Shop khác bán 190k là hợp lí, vì chất lượng không đáng giá 349k như shop này.
Thân!"
1,Đặt áo 1 size giao 1 size,Tôi đặt áo trên size xxl lại giao l là sao vậy shop mong ad xem xét
5,Cực kì hài lòng,Chưa sử dụng ngay nên chưa thể đánh giá rõ chất lượng nhưng về vẻ ngoài thì rất ok so với mức giá này
5,chất lượng ok...giống hình,sản phẩm chất lượng .....rất đáng tiền..forrm ok.. giao hàng nhanh nhân viên tư vấn nhiệt tình 5 sao
5,Cực kì hài lòng,rất thích nhà gu chất liệu Nay tốt hơn trước nhiều
5,Cực kì hài lòng,hàng đẹp chất vải tốt minh rất hài lòng với sp
5,Cực kì hài lòng,"chất vải dày, mịn, rất ok"
5,Cực kì hài lòng,Đẹp
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,"vẫn có mùi và mặc trời mua sẽ bị ướt, tuy nhiên rất mỏng nhẹ có vẻ bền nên mọi ng cân nhắc"
3,Bình thường,"Áo mỏng nhẹ! Chưa sd nên chưa biết độ bền như thế nào. Bao bì móp méo, keo dán đã bị bóc ra."
5,Cực kì hài lòng,"Áo mưa chất liệu mỏng nhẹ nhưng dai, khá tiện lợi.
Áo có nút bấm, thích hợp các bạn đi bộ."
1,Rất không hài lòng,mua màu xanh gửi màu xám!tào lao
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,
2,Không hài lòng,
4,Hài lòng,
2,Không hài lòng,Hàng nhận bị lỗi. Mất 1 cúc bấm. Áo cũ
1,Rất không hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,Hài lòng 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻
4,Hài lòng,"- Miếng lót mềm, êm, dễ sử dụng.
- Lót vào giúp giảm size hiệu quả. 
- Tuy nhiên khi mang vào cảm giác hơi trơn trượt, mang thêm vớ thì ok hơn. Có thể do chưa đi quen. Nên sẽ dùng và cảm nhận thêm. Thanks shop"
1,Rất không hài lòng,"Thấy mọi ng khen quá trời nên cũng mua về dùng thử, nhưng dán vào xong đi nó kỳ kỳ lại phải gỡ ra rồi nhét bông gòn vào đi tiếp vậy. Miếng dán thêm vào khiến bước chân cứ phập phồng k ổn."
5,Cực kì hài lòng,Tốt. Đã cứu vớt xong đôi giày xinh xắn mà form hơi bị rộng. Không biết có bền không nhưng kệ cứ xài đã có gì thì mua thêm miếng khác để dành.
4,Hài lòng,khá ưng về hình thức.  Còn chưa xử dùng nên chưa nói đến  chất lượng.  cảm thấy lo ngại với miếng dán gót dùng loại băng dính ko chắc chắn
5,Cực kì hài lòng,"Sản phẩm nhận được giống hình, lót vào giày rất khớp và mang rất êm chân. Nhân viên giao hàng lịch sự, sản phẩm đóng gói rất kỹ"
4,Hài lòng,"chất liệu rất ưng ý, hàng đẹp giá phải chăng, tiện dụng cho các sezi, nhưng mới nhận hàng sáng nay chưa thử đcj"
5,Cực kì hài lòng,"Mình cũng mua và dùng thử, rất hài lòng. Giày rộng cỡ 1 size thì lót vào ok lắm luôn, còn hơi rộng khoãng nữa size thì lót vào chật"
5,Miếng dán lót giày,"Miếng dán dễ dùng, cho nhiều size giày khác nhau, giúp giày êm và đỡ rộng hơn size giày thật, ưng ý"
4,ok,"Miếng lót dày dặn, chất lượng tốt. Tuy nhiên do giày mình nông quá hay sao ý mà mình đi vẫn bị tuột gót nên ko xài được."
4,"5* cho tiki, 3* cho sản phẩm","Đầu tiên cho tiki 5* trước đã vì giao hàng rất nhanh và chuyên nghiệp, ko như các đvvc khác.
Đầu tiên mình đặt bên shop ""RED TIDE"".
Về sản phẩm thì cho 1* về đóng gói bao bì, hộp thì rách, móp méo.
về giầy thì cho 2* vì khá nhiều vết bẩn linh tinh, nhìn rất khó chịu, phải đi giặt lại.
Giầy thì form đẹp, chuẩn size, xung quay viền bằng da, còn lại chủ yếu là vải lưới mang rất thoáng. Giầy có lớp mút mềm nên mang êm chân.
Chỉ thừa khá nhiều, gia công không dc tốt.
Đế giầy làm từ cao su dẻo nên rất nhẹ, mang khá thích... nhưng bù lại rất nhanh mòn đế.
Tiền nào của nấy thôi, ko đòi hỏi cao dc..
Nói chung tạm hài lòng...
Đánh giá tổng thể sản phẩm: 3*"
5,Cực kì hài lòng,"Rất đẹp,  rất giống hình mẫu. 
Bọc kĩ càng. 2 lớp hộp mà mình vứt 1 hộp rồi. 
Giày có lót giấy mềm để giữ Font giày.
Mang vừa chân luôn. 
Lần đầu mua Tiki và cũng cực kì bất ngờ về chất lượng. Quá tuyệt vời."
5,Cực kì hài lòng,hàng rất là ok y như hình mà có cái đóng gói hơi sơ sài nha !!
4,Hài lòng,"giống mẫu, đúng size, mang vào và đi thử rất im, có cái lộ đường keo ở mũi giày. Sản Phẩm giày sneaker nâng chiều cao của shop đạt mức hài lòng👍👍👍"
5,Rất thích hàng i như hình,"Giày đẹp mang rất êm luôn thoải mái nữa
Mà đế thì có vẻ hơi mền chút nhưng hôg sao
Cám ơn tiki nhe nũa ủng hộ tiếp :3😆😚"
5,Cực kì hài lòng,Nhìn chung thì với giá tiền vậy thì cũng ổn. nhưng shop ơi vận chuyển mà hộp méo mó mất cảm tình. Cảm ơn tiki và người giao hàng thân thiện !
5,Hài lòng 😂😂😂😂😂,"Hàng giống hình 
Rất đẹp
Anh shipper nhiệt tình vui tính
Luôn ủng hộ Shop và TiKi
TiKi bấm là có!!!"
5,Cực kì hài lòng,"Lần đầu tiên mua hàng ở tiki mà vô cùng chất lượng đẹp, giao hàng khá nhanh, shiper thán thiện vui tính, cảm ơn tiki rất nhìu!"
5,Giày ok và khá đẹp,Chất lượng giày và giá phù hợp. Mang cũng khá thoải mái và vừa. Kiểu dáng cũng đẹp và chất
5,Cực kì hài lòng,"Đặt hôm 20/01 cứ nghĩ sau tết mới được giao ai ngờ 23/01 đúng hôm cuối cùng mấy anh shiper làm thì hàng tới , hàng tốt , khá giống hình ! ♥♥♥♥ yêu tiki wá"
5,Khá ok,"Mình không phải dân chuyên nên mua bộ này để tập tành thôi, haizzz, hơi buồn vì mua có 2 hộp mà tiki để trong cái hộp bự chà bá, mở ra thì hộp màu bị mở nắp luon, hộp trông hơi cũ nhưng may chỉ bị gãy một màu :((. Chì cầm đã tay, tô cũng đã, đúng là hàng khá đắt có khác, màu lên đậm, k nhạt như 1 số review"
4,Đóng gói kém nhưng chất lượng phục vụ tốt,"Tuy chất lượng chì màu vẫn ổn, nhưng đóng gói kém, bao bì vỏ hộp màu như bao bì cũ, bị gập, dơ, hộp đựng sản phẩm của Tiki thì quá to và không tương thích với kích cỡ của hộp màu, đóng gói không chắc chắn. Dù vậy, giao hàng và chất lượng phục vụ của Tiki vẫn rất chuyên nghiệp, tuy đặt giao hàng thông thường nhưng hôm qua đặt mà hôm nay đã có rồi ^^."
4,Hài lòng,"Mình có nhu cầu mua để tô màu đơn giản thôi nên cũng không yêu cầu nhiều. Mình đặt thử vì thấy nhận xét nhiều, mình nhận hàng thì hộp giấy bị bung hết ra làm đầu ngòi va đập gãy hết, mình gọt và tô thử thấy nét tô mềm mịn, đậm đều, màu sắc rất mượt và êm, lên màu ổn. Mình khá hài lòng."
5,Very good for MarcoRaffine set 24 pieces,"Sản phẩm rất đẹp, màu mịn, chất lượng tốt. Các bạn mới vào nghề hay muốn tập phối màu thì nên dùng set 24 pieces này trước. Và nếu chọn loại giấy phù hợp như Canson hay PaintOn thì lên màu sẽ mịn và đẹp hơn rất nhiều...
Giao hàng nhanh, giá cả phù hợp. Rất hài lòng!"
4,Hài lòng,"Mua đợt sale giá dưới 100k. Mặc dù hộp hơi bé, ko dc phân thành hai ngăn nên khó lấy màu với lại cũng ko có cọ, nhưng mà chất lượng thì với mình thì rất ok. Tô lên giấy cực êm, màu đẹp lên thích lắm. Còn về phần nước thì mình ko có nhu cầu dùng, và cũng ko biết dùng nên ko đánh giá"
3,Hơi buồn,"Hộp màu dính bụi. Vỏ hộp ko có niêm phong như bị bóc ra trước đó. Lúc giao cho mình nhăn nhúm y vầy. Thật sự hơi buồn :( Nhưng mở ra bên trong đầu chì ko gãy, màu vẫn đẹp nên thôi an ủi"
5,Nên mua nhé,"Màu rất nét, ngòi thon nhọn dễ tô. Cây bút chắc chắn. Hộp giấy nhưng nhìn cũng khá xịn, không bị rách chỗ nào cả. Nói chung khá phù hợp với những người không chuyên, chỉ mua về tô giải trí như mình :))."
5,"màu tươi, bám tốt, cầm chắc tay","Giao hàng nhanh.Mình rất thích màu chì, có thử 1 chút cho các bạn mua hàng tham khảo về màu khi lên giấy. Màu rất tươi và bám, k có mùi, có thể mua cho em bé dùng đc."
4,Hài lòng,"hộp màu trông hơi cũ, nhưng khi mở ra thì không đủ 24 màu, có 2 màu trùng nhau và khi mình xem cmt thì có 1 vài bạn mua bạn hàng cũng bị như mình, hơi thất vọng về chất lượng sản phẩm tý ạ :("
5,Dùng tốt!,"MÌnh đã mua sản phẩm này cùng với một cuốn sách tô màu. Vì lúc đầu không biết chất lượng ra sao nhưng thấy bắt mắt với phần kiểu đáng và màu sắc của sản phẩm nên quyết định mua bộ 24 màu. Nhưng khi sử dụng thì thấy thật là tiếc vì sao mình không mua sản phẩm bộ 48 màu, vì màu tô quá đẹp, rất mượt, êm mà màu sắc cũng rất ổn. Nếu bạn nào đang phân vân thì có thể chọn sản phẩm này!"
3,Bình thường,Với giá rẻ mà đòi hỏi chất lượng tốt thì không phù hợp. Tuy nhiên về chất lượng tôi thấy phần đế nặng và cứng. Mẫu mã đánh giá 8/10 so với hình ảnh quảng cáo.
4,Hài lòng,nói chung tầm giá này cũng ko mong gì hơn 😁.
2,Không hài lòng,mình đặt size40 giao size 41 @@
5,Cực kì hài lòng,giày đẹp .đúng như hình .chuyển hàng nhah. sẽ ủng hộ Shop nhiều hơn
5,Cực kì hài lòng,"hàng khá ổn, giao hàng sớm hơn dự kiến..."
5,"giày đẹp, giao nhanh, hàng chất lượng sẽ ủng hộ shop lần sau","giày đẹp, giao nhanh, hàng chất lượng sẽ ủng hộ shop lần sau"
5,Cực kì hài lòng,"gửi đúng mẫu , nói chung là đẹp"
4,Hài lòng,nhìn bề ngoài  thấy  được.ok. nhưng kg biết có bền kg.
5,Cực kì hài lòng,giày  đúng theo mẫu rất tốt và đẹp cho Tiki 5 sao
4,Hài lòng,giày đẹp chất lượng nhưng màu khác với hình
3,Bình thường,"Shop chuẩn bị hàng nhanh. Bên vận chuyển cũng vậy. Dép đi nhẹ, êm, hợp đi mùa lạnh vì lúc xỏ vô chân ấm liền luôn. Nếu đế dưới có miếng nhựa/cao su thì tuyệt luôn chứ làm bằng xốp, lỡ nền có bụi hay cát là na đất cát đi khắp nhà.
Có điều mình phát hiện đế dép có miếng dằm cắm xuống. May mà nhìn kỹ chứ cứ vậy xỏ đi là dằm đâm vô chân rồi. Hi vọng shop kiểm tra hàng kỹ trước khi giao.
Nói chung là dép rẻ, đi ok, nhưng mình rate 3* vì miếng dằm đó."
5,Good,"không còn lời nào để nhận xét nữa, hàng quá đẹp, quá rẻ, giao hàng quá nhanh"
4,Hài lòng,"Đẹp, đeo êm và ấm. Thiết kế đơn giãn, đế nhựa mỏng và thô sơ."
5,Cực kì hài lòng,"Giao hàng đúng hẹn. Đóng gói cẩn thận. Giày tốt, êm như miêu tả."
5,rất tốt,"rất hài lòng, giá như vậy là quá rẻ so với chất lượng của dép"
5,Cực kì hài lòng,"chất lượng, đẹp giá hợp lí
mua đê anh em :))"
4,Hài lòng,êm chân mỗi tội nóng do bị kín phần đầu.
5,Cực kì hài lòng,"Dép tốt so với tầm giá , đế êm mềm ."
5,Cực kì hài lòng,"Dép đẹp, giao hàng thân thiện nhiệt tình"
5,Cực kì hài lòng,"Rất êm, màu sắc trang nhã đẹp mắt."
5,"SẢN PHẨM CHẤT LƯỢNG, ĐẸP GIAO HÀNG NHANH, THANKS SHOP MÌNH THẤY RẤT ƯNG Ý","SẢN PHẨM CHẤT LƯỢNG, ĐẸP GIAO HÀNG NHANH, THANKS SHOP MÌNH THẤY RẤT ƯNG Ý
SẢN PHẨM CHẤT LƯỢNG, ĐẸP GIAO HÀNG NHANH, THANKS SHOP MÌNH THẤY RẤT ƯNG Ý"
5,Cực kì hài lòng,"giao hàng max nhanh luôn ạ tối t7 đặt sáng t2 có rồi, hơn cả mong đợi c.ơn shop ạ..😊"
5,Cực kì hài lòng,giày khá tốt nha đáng tiền và nó sát chán nến đi rất tốt
3,Bình thường,Mặc dù đẹp nhưng mình ko vừa.Tiki hoàn xu ko đúng với số tiền trả
5,Cực kì hài lòng,Giày đẹp lắm ạ
5,Cực kì hài lòng,giày đeo thoải mái giống với mô tả
5,Cực kì hài lòng,"Giày đẹp, dù trời mưa nhưng vẫn giao hàng đúng thời gian"
5,Cực kì hài lòng,hàng đẹp. giá hợp lí. rất tốt
5,Cực kì hài lòng,đẹp và mang rất êm ❤❤
5,Cực kì hài lòng,hàng như hình ảnh
4,Hài lòng,"Sản phẩm chấp nhận được với mức giá tương ứng.
Mua size L (cho form giầy 39 40), vừa y đôi giầy 39 của mình (mình ko biết 40 có chật ko nhé)
Cảm nghĩ:
1. Chất liệu okie, dạng nhựa như áo mưa loại 40-50K, khi sử dụng nên kiên nhẫn nhẹ nhàng, đừng mạnh tay, vì rất dễ làm giãn bề mặt dẫn tới hậu quả là rách!
2. Thiết kế dây kéo rất tốt, dễ thao tác. Khác với loại bọc giầy đi mưa mình từng thấy lúc trước là không có dây kéo.
Tuy nhiên, điều lo ngại là dây kéo ko biết sử dụng bao lâu sẽ hư 😬
Phần dây rút ngay cổ chân không thể đảm bảo nước mưa ko chảy vào đâu nhé.
3. Sản phẩm này chỉ là tương đối, nên mình thấy các cmt ""sao mà cổ ko khít, nước mưa vào thì làm sao, blalablala..."" Theo mình, sản phẩm này dùng để bảo vệ các đôi giầy màu sáng, hoặc giầy hiệu giá thành cao, khó bảo quản khi đi trời mưa đột ngột (dạng sình lầy lội vào những ngày mưa ào 1 cái mà dự báo thời tiết ko hề báo trước). Chứ đừng tin tưởng quá vào quảng cáo, có thể đảm bảo giầy ko ướt khi đi vào trời mưa bão. Nếu bạn đnag ở nhà và biết trước trời sẽ mưa hay sẽ ngập nước, liệu bạn có can đảm mang đôi giầy tốt để lội sình hay không?
4. Giầy trong hình có size 39, sau khi thử thì mình rút ra lời khuyên: nếu bạn đang ở văn phòng hoặc ở nơi nào đó tiện cho việc thao tác bọc bao đi mưa này (mình loại trừ trường hợp đang chạy ngoài đường mà mưa bất chợt nhé), nên bọc bao đi mưa đó vào giầy trước khi mang giầy vào. Vì khi mình mang giầy vào thì sẽ khó thao tác hơn (vì nó vừa y hà, không có chỗ nào dư ra)
5. Phần đế có các nút nho nhỏ chắc tác dụng là để chống trơn trợt: tính năng này tương đối thôi nhé, đi trên đất cát hoặc đường xi măng sờn sờn thì okie, chứ đi trên sàn nhà mà đang ướt thì ko an toàn cho lắm. Cẩn thận nhé!
Nói chung mình cảm thấy ổn với sản phẩm này, sẽ mang thử vào một ngày mưa để thử chất lượng, ổn mình sẽ đặt mua thêm 1 đôi tăng size để dự phòng. (giầy 39 40 chắc nên đặt size XL)"
4,GIAO HÀNG KHÔNG ĐÚNG SIZE,"Sản phẩm chất liệu okie, đóng gói gọn gàng, đẹp đẽ. Tuy nhiên, mình chưa hài lòng về việc đặt size XL mà lại giao size XXL, bị rộng thùng thình, phía trên tuy có dây rút nhưng vẫn không chắc lắm, nước có thể lọt vào được."
2,Không hài lòng,"cách nước tốt nhưng phần dây rút ở cổ chân quá lỏng, không ôm sát cổ chân, nước tràn vô trong rất dễ, dây kéo không làm liền hết mà chừa 1 lỗ trống, nước vào dễ dàng. Không hài lòng. Mang vào thử đi trời mưa ướt hết giày dù mình đã cố cột phần cổ chân lại rất mạnh nhưng dây rút tệ quá. Nên suy nghĩ kĩ khi mua"
4,Chống nước tốt,"Ban đầu ko hỗ trợ tiki now nên mình đặt giao thường, quá thời gian giao hàng mà vẫn để tình trạng đang lấy hàng, gọi điện thì hẹn lại hôm khác giao mà vẫn y chang. Hôm khác thấy có tiki now mình liền hủy đơn cũ đặt lại thì giao đúng hẹn 2h. Shop nên xem lại vấn đề giao hàng. Sản phẩm tốt nên mình cho 4 sao."
4,"Hàng tiện ích mùa mưa, dễ sử dụng và khô ráo. Cần cản tiến thêm","Mới sử dụng 1 lần đầu tiên trong cơn mưa dông lớn ở Sài Gòn và thấy hài lòng khi mua sản phẩm. Giày khô ráo không bị thấm nước, đế chống trượt, dễ mang và tháo bọc giày. 
Tuy nhiên nên có sản phẩm với phần cổ cao hơn để che được chân khi chống xuống đường dừng xe đèn đỏ. Với áo mưa bộ thì ok vì có quần mưa nhưng với áo mưa choàng cánh dơi hoặc áo mưa trùm toàn thân sẽ bị ướt ống quần do nước chảy xuống từ áo mưa."
1,Bao giày đi mưa chật,"Hôm nhận sản phẩm mình thử không vừa nên định tìm nhờ shop đổi mà ko tài nào tìm được số liên hệ hoặc phần nào comment để đổi size, hiện sp còn nguyên chưa dùng, shop có thể hỗ trợ mình đổi size to hơn được không?"
4,Tốt,"cảm giác đeo rất thích chân vào mùa mưa, mình mang giày size 39 và 39.5 nên chọn mua size 40-41 thì vừa in bàn chân khi mang giày, mọi người nên lưu ý kỹ điều này để không gặp tình trạng không đúng kích thước chân!!"
5,Cực kì hài lòng,"Chống nước hoàn toàn. Sử dụng 3 tháng rồi. Vẫn rất tốt. Sản phẩm hoàn toàn ổn trong các môi trường đất, bùn, cát, mưa. Nên mua để bảo vệ đôi giày được bền hơn"
1,Thất vọng,"mình mua hàng tiki lâu rồi, đến hôm nay thật sự thất vọng.Mình đặt size 39/40 mà shop giao tới 43/44.Thật kinh khủng, làm ăn ko có tâm.Mua xong là ko bao h muốn mua nữa"
5,sp đẹp,"chất liệu ok, cũng dày (vì ban đầu nghĩ mỏng) vừa mới nhận hàng cảm thấy hài lòng, để hôm nào mưa xài thử"
4,Hài lòng,"Mình mua màu nude, rất xinh. Nhưng nên xem lại bảng size. Chân mình bình thường luôn đi 36 nhưng mua 36 đôi này lại bị chật và ngắn mặc dù đã đo chân trước khi mua theo hướng dẫn. Các bạn nên mua nhích lên một size cho chắc ăn. À, mẹ nào bàn chân dày và hơi to bè ngang thì có lẽ nên cân nhắc vì loại giày chất liệu này sẽ ko bai ra đâu nên đầu bàn chân sẽ bị đau đấy."
5,Cực kì hài lòng,"dép đẹp ngoài mong đợi luôn đấy mọi người ạ. lần đầu tiên mua hàng qua mạng mà ưng ý như thế này. mọi người nên sắm cho mình một đôi ngay nhé. shop giao hàng đúng size, đúng màu. thanks shop."
4,Giao nhầm size,"Tôi đặt giày 36, giao nhầm 37.làm cách nào để đổi hàng vậy shop......,mong được xử lý sớm, cảm ơn shop nhiều,giày đẹp mang em chân nhưng hơi lớn với chân mình"
3,Bình thường,nay mình nhận hàng rồi. 3 đôi. nhìn giày đẹp ok nhưng chưa đi thử kg biết có bị đau chân kg.có 1 đôi bị lỗi 1 chút bi chọc 1 xíu
1,Rất không hài lòng,Em ơi đôi này size 40 mà chị mang trật quá có thể đổi sang mẫu khác cũng size 40?  Chị sẽ bù tiền chênh lệch. Lần trước mua 1 đôi sandal size 40 thì mang vừa😂😂😂
4,Hài lòng,"Hàng chất lượng ok, hợp giá tiền, mình mang size 38 nhích lên 1 size vừa khít ôm chân k bị tuột gót."
1,Rất không hài lòng,"Ảnh màu trơn nhưng giao sai mẫu, đã báo bên tiki nhưng ko thấy ai qua để đổi trả hay hoàn lại hàng???"
3,chất lượng ổn,"ưu điểm: đẹp, êm chân

hạn chế: dễ bị trầy xước mà trầy rồi thì ko có làm sao cho hết được nên đôi giày sẽ xấu lắm"
4,Hài lòng,"Giầy đi êm chân tuy nhiên size bé hơn bình thường, ai đi size 36 thì phải mua 37, mình bị chật mà ko biết đổi thế nào."
4,Hài lòng,Giầy rất ưng ý. Nhưng size 38 này from hơi nhỏ mình mang dơi bó chân hơi đau. Có thể cho mình đổi size to hơn chút ko
5,giá thành hợp lí,"các thanh ko được to như trong mẫu nhưng lắp lên giá cũng khá chắc chắn,với giá tthàn như vậy là ok. 5 tầng thoải mái để giày dép. lắp ráp dễ dàng cho cu con tự lắp và rất thích. lắp xong bắt m chụp cùng với giá luôn😁"
1,Rất không hài lòng,"Tôi đặt hàng màu hồng đến khi nhận hàng lại màu xanh, thời buổi này mà còn bán hàng kiểu mậu dịch, treo đầu dê bán thịt chó, lừa đảo như vậy thì nên dẹp đi. Còn nếu mở miệng ra cãi màu nào cũng được thì hết nói nhé."
4,kệ giày 5 tầng,"hàng đóng gói cẩn thận , chắc chắn, sẽ ủng hộ shop. nhưng mình cần giao hàng trong ngày thì làm sao shop ? Do nhiều lúc mình đi công tác không có nhà để nhận hàng"
4,Hài lòng,"Sản phẩm đẹp - dễ dàng lăpa đặt . Mỗi tội các thanh nhôm mỏng quá 
Thời gian giao hàng của tiki thì khỏi phải bàn rồi. Nhanh chóng"
5,Cực kì hài lòng,"Tiki giao hàng khá nhanh. Giá cũng rất dễ lắp đặt, phần nhựa có hơi giòn nên nhẹ tay. Sản phẩm khá ok với giá thành, thậm chí rẻ hơn mua ở ngoài. Nói chung là hài lòng"
4,Hài lòng,"Tiki giao hàng rất nhanh. Kệ được đóng gói cẩn thận, nguyên vẹn, đầy đủ. Tuy hơi yếu nhưng với giá tiền như vậy thì mình nghĩ là phù hợp rồi. Cảm ơn Tiki"
5,Cực kì hài lòng,"Sản phẩm đẹp, rộng, gửi màu hồng bé rất thích. Có một lỗi nhỏ nhưng không đáng kể, phù hợp với giá tiền"
3,Bình thường,"Giao hàng nhanh, đóng gói cẩn thận, linh kiện đầy đủ, chât lượng hàng cũng đuọc, tuy nhiên sản phẩm không phải là inox như quảng cáo mà là săt mạ"
4,Rất ổn,"Hàng rất ok, không thiếu chi tiết nào cả. Khá là chắc chắn. Lần sau sẽ ủng hộ shop nhiều hơn"
4,Hài lòng,"màu ok, số lượng đầy đủ, nhưng lắp xong dựng thấy không vững chãi lắm"
5,Cực kì hài lòng,"Giày siêu cute luôn, giống hệt như hình... Chất lượng thì khỏi phải bàn, mình đi được 1 tuần rồi mới lên tiki, để lại cái đánh giá thiệt lòng luôn😋 quá ư là ""good shoe"" giá thì rẻ mà dịch vụ giao hàng lại nhanh với thân thiện nữa... nói chung là NÊN MUA nha các bạn 😍😍😍"
5,Cực kì hài lòng,"Giày đi khá êm, nhẹ nữa, không gây cảm giác đau chân. Ngoài sự mong đợi của mình. Không biết đi có bền không thôi."
5,Cực kì hài lòng,"giày nhìn như hình, tuy nhiên mùi cao su hơi nồng, nhg dùng nhiều sẽ hết thôi. ok 👍👍👍👍"
4,Hài lòng,"hàng oke và giao nhanh nữa,, anh shipper thân thiện đẹp trai :33"
5,giày đẹp,"sản phẩm đẹp như mô tả, size vừa in. mang êm chân , rất dễ chịu. nên mua nhé"
5,Cực kì hài lòng,sản phẩm y như hình mẫu của shop.Mình rất thích.👍👍
5,Cực kì hài lòng,tôi rất thích 👍😍😍
