ratings,titles,comments
5,Rất hài lòng,"Hàng giống trong ảnh 
Mặc vừa người thoải mái
Có điều hơi nhiều chỉ thừa chút
Nói chung là sản phẩm ổn, áo đẹp"
3,Bình thường,"Tiki giao hàng nhanh, sản phẩm như hình chỉ có điều là mặc áo này đi nắng thì rất nóng đó không thoát nhiệt được"
1,Rất không hài lòng,size áo không đúng tiêu chuẩn quá thất vọng đề nghị tiki không hợp tác với shop này. mất hết cả uy tín
4,Hài lòng,"Hàng đẹp, đúng mẫu, chất lượng vải dù loại thường so với giá."
5,Cực kì hài lòng,"Áo đẹp, giống như hình. Mình cảm thấy mua hàng trên Tiki rất tin cậy."
1,Rất không hài lòng,giao sai size ko cho đổi còn không nhận là mình bán
1,Rất không hài lòng,giao khác hoàn toàn trong hìnhà còn chật hơn nũa
1,Rất không hài lòng,"không như shop đã ra size , áo size xl mà như size M"
2,Không hài lòng,"không giống như trong hình
chất lượng thấp"
5,Cực kì hài lòng,"Đẹp, màu chụp trong ảnh khác màu áo quá"
1,Rất không hài lòng,"đặt 2 áo size M và L,
áo size M to hơn cả á size L.
mặc rộng cần lời giải thích từ shop.
(áo size M cho 1 sao vì quá to)"
1,Rất không hài lòng,"xấu,,,,polo j mà hình ảnh trên trang web bán hàng thì ok mà hàng giao xấu. 
mua tiki mấy lần lần nào hàng cũng tệ .bỏ luôn"
5,Cực kì hài lòng,QUÁ NHANH.....QUÁ NGUY HIỂM.....MÌNH RẤT ƯNG VỀ SẢN PHẨM.....KO CÓ CHỖ NÀO ĐỂ CHÊ CẢ.....THANKS SHOP VÀ TIKI NHÉ....
2,Không hài lòng,"Giao hàng đến tận 10 ngày, rất rất chậm. 
Hàng đeo, giao đúng mẫu, chất liệu vải mềm, mát"
4,Hài lòng,"sp khá đẹp chất liệu mềm mát ,chưa mặc nên chưa biết có bị xù lông không"
5,Cực kì hài lòng,Áo đẹp mình mua cả bộ của shop mặc rất thích.se mua thêm
4,Hài lòng,Chất liệu vải mềm thấm mồ hôi nhưng sản phẩm đóng gói nhìn cũ ko sang.
2,Không hài lòng,Đặt seri M mà nhận hàng lại là 2XL mặc ngang váy
4,Hài lòng,"chất áo đẹp nhưng không hài lòng, vì mua màu xanh lại giao màu xám"
1,cực kỳ vớ vẩn,"Hàng mỏng, side XXL mà ngắn cũn cỡn. Khuyên các bạn đừng mua"
5,Cực kì hài lòng,Áo khoác đẹp xịn xò nha shop. Rất thích mua hàng trên tiki
4,Hài lòng,giá tiền và sản phẩm thì tạm ổn rồi...............
5,Thíc lắm nha,"Rất thíc nè , ủng hộ shop dài dài mãi yêu tiki yêu"
5,Cực kì hài lòng,rất okê
4,Hài lòng,Ok
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
2,Sản phẩm quá tệ,"Mình là người chuyên đi đường dùng áo mưa, đã dùng qua givi với mấy loại áo mưa khác dùng đúng là bền đi cả năm ko vấn đề gì, nay mới bị mất nên mua áo mưa 189k như quảng cáo
— đi được 2 bữa thì rách lớp trong mà chỉ xỏ đi xỏ lại, chất lượng đi mưa cũng hơi kém,, thật sự thất vọng không bằng mua ở ngoài"
5,đáng tiền,"áo mưa 2 lớp, mặc rất ấp.
giá cạnh tranh
điểm trừ: khóa dán bên ngoài chỉ có 3 cái từ trên xuống dưới. đi đường gặp trời gió khiến mép áo bị lật lên làm vô hiệu hóa cái thiết kế máng nước. Nước thấp vào dây kéo làm ướt bên trong.
có thể khắc phục bằng cách may thêm khóa dán.
bản thân mình tháo hết 3 cái khóa dán cũ ra và mua 1m khóa dán may liền hết từ trên xuống dưới."
4,Hài lòng,"Ưu điểm: Áo dày, 2 lớp nên mặc ấm khi đi mưa. Vì mình mới đi mưa rất nhẹ nên chưa có nhiều cảm nhận để viết đầy đủ nhận xét. Khi nào có mình sẽ update tiếp.
Nhược điểm: 
Như có nói mình mới đi mưa nhẹ, thấy áo thì không ẩm lắm, quần thì thấy khô ngoài nhưng nhiều hơi ẩm bên trong, không hiểu sao lạ nhỉ (?!)
Lúc đầu mình ấn tượng với nút bóp phía dưới ống quần để gọn ống hơn, tránh nước văng vào ướt ống quần bên trong. Tuy nhiên, nếu vị trí nút bóp ở phía trước (hướng về mũi chân) thay vì gần ở đường may dọc quần phía trong thì sẽ thuận tiện hơn, vì khi hạ chân dừng xe lúc đèn đỏ sau đó đặt chân lên chỗ để chân, rất dễ vướng vào điểm lõm do bóp nút ống quần lại. Nếu bạn nào chạy nhanh, có khả năng vướng, dễ rách ống quần hoặc té xe. Vì vậy nên cẩn thận."
5,Sản phẩm quá tốt!,"Thay vì mặc áo mưa cánh dơi phải che chắn liên tục, mưa gió là ướt như không mặc gì, thì mình đã quết định mua lấy một bộ áo mưa vải dù. Mặc dù thời tiết Tp.HCM mưa là lạnh, nhưng mặc nó mình cảm thấy rất ấm, là đặc biệt là đi qua vũng nước, ổ gà, mưa to gió lớn,... vẫn an tâm chạy vèo vèo. Cảm thấy đây là một sản phẩm quá tốt!"
5,Hào lòng,"Bộ quần áo đi mưa rất phù hợp với những người thường lái xe máy khi trời mưa. Đặc biệt rất phù hợp với túi tiền của người có thu nhập khong cao nhưng lại có áo mưa an toàn khi di mưa. Chỉ 1 lưu ý, túi đựng quá nhỏ nên sẽ mau bị rách cái túi."
2,Không tốt,"Mua sản phẩm này cách đây 2 tháng thì phải, mình mới dùng được dưới 10 lần nhưng các đường chỉ ở bên trong đã rách hết, thành ra nhìn bên trong trông nó không khác gì mớ rẻ vụn cả. Nói chung là thất vọng với chất lượng"
3,Bình thường,"Trước đó mình đã mua 1 bộ ,chống mưa chống lạnh rất tốt.Nay Mình đặt mua thêm 2 bộ cho người thân,nhưng khi nhận hàng,một bộ thì OK,còn một bộ ngay nách áo chỉ bị bị bung ra hết..TiKi ơi mình muốn đổi lại."
2,Không hài lòng,"Áo mưa chất lượng ổn, tuy nhiên giao hàng không đúng size đã chọn. điểm trừ cho chỗ này vì đọc đâu đó thấy shop trả lời chỉ có 1 size duy nhất nên thôi khỏi claim. nhưng không hài lòng vì không đúng nhu cầu."
5,Giá rẻ mà thiết và chất lượng quá tốt,"mặc đi mưa to mà không bị ướt hay khó chịu, áo hai lớp mặc trời mưa rất ấm. Đường may được dán keo chống nước kỹ càng, áo có túi có cả nắp để chống nước, mũ có thể cuộn vào thành bâu áo."
4,Hàng giao như mô tả,"Tam vua long, chỉ có điều quần đi kèm chỉ có 1 lớp vải dù, sau này sử dụng 1 thời gian lớp nhựa bên trong có thể bị rách mất khả năng chống nước."
5,không hài lòng về màu áo,"form áo đẹp, chất vải đi đôi với giá tiền, dày nhưng không phải tốt, phần chữ in khá dỏm, giặt vài lần là tróc, nhưng cũng ổn
điều duy nhất t không thích ở đây là cái phần màu kem nó đậm hơn so với hình nhà bán hàng cung cấp
:(((
nói chung là áo cũng tạm, lúc nhận hàng thấy áo hơi hụt hẫng vì nó k như mk mong đợi :(((("
5,Cực kì hài lòng,"Giao hàng nhanh, áo cực đẹp, vải rất ok, nhìn trên hình có vẻ mỏng nhưng khi nhận sp vải rất tốt.  Mn nên mua"
5,Hàng ok vừa túi tiên. 100k ổn k đòi hỏi thêm.,65kg cao 1m73 vừa mặc nếu lớn hơn chắc chật k vưa hoac om sát. Hang dep phổ thông vừa túi tien. Giá vậy hang vậy hợp lí có 100k nên k đòi hởi như 300-400k duoc
5,Rất hài lòng,"Giao hàng nhanh, gói đẹp, sản phẩm như hình. 1m73 65kg rất vừa nha mọi người"
5,hàng đẹp,"vải đẹp ,giao hàng nhanh hơn dự kiến. nhân viên giao hàng thân thiệt .tôi lựa chọn tiki là đúng"
1,Rất không hài lòng,Áo ko giống như hình. nhăng nheo đồ cũ lần đầu tiên cũng như lần cuối.
5,Hai Long khi mua,Mua tôi toi hai Long giao nhanh dung hang dung mau ao gia ca binh thường chat lượng tốt  thích vi các ban phục vu uy tin
4,tốt,sp.giống hình 100%.vải mịn. mặc thoải mái. màu đẹp. bên trong ao co nhũng sợi long nhỏ. âm ap khi đông về
1,tệ,lúc chưa giặt thì như hình quảng cáo.giặt rồi là lem màu sau lưng tùm lum.
1,Rất không hài lòng,"không như giới thiệu sàn phảm,chưa tốt lắm.Mong nhà cung cắp xem lại để phục vụ được tốt hơn"
4,chất lượng sp,"đường kim mũi chỉ khá ổn, chất vải sờ vào mịn đều , áo mặc rất hợp cho mùa thu đông"
5,Cực kì hài lòng,nên mua áo rất giống như ảnh 2 lớp mềm có túi trog dể đựng thứ qtrong nhỏ nhặt
5,Cực kì hài lòng,"hàng đẹp,chuẩn,rất đúng với hình ảnh,giao hàng nhanh."
4,Hài lòng,"Áo khoác đẹp, tốt trong tầm giá. cảm ơn shop và tiki"
5,Cực kì hài lòng,ổn trong tầm giá.đường may đẹp.
5,Cực kì hài lòng,Sản phẩm rất tốt với tầm giá.
5,Cực kì hài lòng,ao khá giống hình . hài long 100%
3,Bình thường,tạm ổn với mức giá đó
5,Cực kì hài lòng,hàng gì lắm ae nên mua
3,Bình thường,Đúng như hình
5,5 sao,"Tiền ít nhưng hít thơm chất lượng kaki thì theo mình đánh giá là khá dày , lớp lót trong cũng ok tốt , đúng mô tả , chất ok , các đừong chỉ may tinh tế , bên trong áo có túi trong cũng khá tiện lợi , khi mình cần có thể bỏ dc điện thoại vào trong luôn , m65 szie L mặc vừa người thoải mái luôn, rất cảm on shop tư vấn nhiệt tình mà mình được cái áo đẹp ok như vậy ! Sản phẩm đúng như mô tả , mua hàng online mà chất và giá như vậy thì không có gì phải phàn nàn nữa . Mình mua hàng online cũng nhiều mà lần nà phải nói la rất ưng ý luôn, cảm ơn shop nhiều nhé , a giao hàng thân thiện , giao mà mình cho tiền tip ko lấy mà cười cười dễ thương lắm ! phải nói là tiki quá là ok luôn , giao nhận nhanh áo đẹp ! Mong là tiki và shop ngày càng hoàn thiện mình hơn để có thể phục vụ được nhiều khách hàng hơn trong thời gian tới"
5,chất lượng 5 sao. Áo y hình. Rất hài lòng !!!,"Mình nhận được hàng r nha shop, kiểu dáng màu và size giống hình.
Áo form đẹp, size đúng như đã hướng dẫn, có túi ngoài túi trong rất tiện lợi.
Chất kaki dày, đường may chuẩn đóng gói cẩn thận, giá sản phẩm phù hợp với chất lượng. Mẫu mã đơn giản bạn mình mặc rất đẹp.
Sản phẩm đẹp hơn trí tưởng tượng của mình, đã mua 2 lần lần nào cũng hài lòng hết. Tiki giao hàng lần nào cũng nhanh, shop bán hàng có tâm chất lượng. Cảm ơn shop!!!"
5,Chất luong 5 sao,"Chất lượng áo kaki rất đẹp , hàng y hình đúng như mô tả 
Chồng mình cao khoảng m6 szie M là ok vừa y luôn , cổ áo cũng khá tốt , kéo cao lên thì che được hết cổ 
Áo này mình nghĩ trời nóng hay lạnh gì chắc cũng mặc dc hết vì rất thoải mái khi mặc 
Kaki nhìn tốt so với giá tiền bỏ ra , có túi trong túui ngoài tiện lợi , để cũng vừa cái iphone 
Tiki thì lực lượng giao hàng nhanh phải nói là tốt , đặt cùng thành phố thì 1 ngày là có ! Xin cảm ơn shop và tiki nhé"
5,"hài lòng, hàng đẹp chất lượng, giao hàng nhanh","mình cao 1m60 nặng 53kg mặc size M là vừa i luôn, kiểu dáng rất đẹp ôm sát người
áo đẹp dày và ấm, nhận hàng ngay lúc đợt lạnh mặc cũng ấm, mặc đi làm đi chơi ổn.
chất lượng ok giao hàng nhanh chăm sóc khách hàng chu đáo 
mẫu mã đơn giản nhưng mặc vào rất đẹp. Đây là lần đầu tiên mua hàng tiki mà được như vậy thì cảm thấy rất hài lòng.
Chúc shop ngày càng phát triển"
5,áo,"áo khoác kaki dày 2 lớp và rất đẹp , áo y hình đúng như mô tả  ,szie áo vừa vặn mặc form tôn dáng áo dày và mặc rất thích luôn,  Áo này mình nghĩ trời nóng hay lạnh gì chắc cũng mặc dc hết vì rất thoải mái khi mặc Chất liệu kaki nhìn rất tốt so với giá tiền bỏ ra , có nhiều túi , để được nhiều loại vật dụng cá nhân , Tiki thì giao hàng nhanh , nhân viên thân thiện Chúc shop ngày càng đắt khách nha 5 sao hài lòng nha"
3,Màu sản phẩm không đúng như quảng cáo trên mạng.,"Tôi đặt mua và nhận được sản phẩm ngày hôm qua, giá 279K. Chất lượng bình thường, bên ngoài được nhưng bên trong nhiều chỗ dọc đường may còn để chỉ thừa ra. Điểm yếu nhất: màu kem giới thiệu trên mạng không đúng với màu của sản phẩm giao cho khách hàng. Màu kem như giới thiệu trên mạng thiên về màu vàng kaki bộ đội , còn màu giao cho khách hàng là màu vàng hồng (có hình kèm theo). Liệu tôi có thể đổi lấy màu kem như giới thiệu trên mạng hoặc màu xanh rêu được không ?
Xin cảm ơn."
5,Cực kì hài lòng,"Đóng gói hàng rất kỹ càng và chắc chắn (thích nhất TIKI ở điểm này, dù hàng lớn hay nhỏ, nặng hay nhẹ,  giá trị lớn hay  giá trị nhỏ đều được đựng trong hôp carton rất lịch sự). Giao hàng nhanh. Shop phục vụ rất tốt. Màu áo không hẳn là màu rêu mà là màu xanh bộ đội thì đúng hơn."
1,Rất không hài lòng,"chất liệu vải loại 3 chuyên dùng may áo cho công nhân xây dựng , 2 túi áo may cho vui vì đáy túi rất nông , nhỏ và ngang thành ra để cái gì vô túi cũng rớt ra , dây kéo loại rẻ tiền kéo cứ sượng sượng , mua về mới ngâm 15 p để vò sơ rồi mặc mà ra màu đen thui , ko biết mấy người mua trước đó thấy sao mà đánh giá 5 s đc nữa. tóm lại 1 chữ tệ vô cùng ko đáng tiền"
1,Giúp tôi đổi mẫu khác. thanks,"Xấu quá xấu, hãy đổi giúp tôi với.
2 năm trước tôi mua 1 áo khoác trên TIKI mặc rất vừa ý mặc liên tục tới giờ phai màu nên muốn mua thêm, mua trúng cái này xấu quá. Đổi dùm tôi mẫu khác trên tiki với."
4,Hài lòng,"Form áo khá ổn, vừa ý nhất là thiết kế phần cổ giúp giữ cổ áo đứng trông cao hơn chứ ko xìu vẹo, phần ok thứ 2 là cổ tay áo nhìn tinh tế, vải như vầy cũng ok rồi. Tuy nhiên đường chỉ may có chỉ thừa ko cắt tận gốc và may đắp lên nhiều nhé, mình check thì chưa thấy chỗ nào bị đứt hay tuột chỉ nhưng lỗi gia công thế này dễ tạo cảm giác bất an, shop lưu ý"
5,Rất hài lòng,"áo mặc rất tiện nha, 15s là mặc xong, có thể mặc tạm để chống lạnh cũng khá tốt. Chỉ có điều hơi ngắn, không che hết chân, dễ bị ướt giày dép, không phù hợp với người cao trên 1m75 (ý kiến cá nhân)"
3,Bình thường,"Hàng nhận không đúng mô tả. Áo mưa k có dây kéo, k có vải tổ ong. Đề nghị tiki dổi lại đúng sp mô tả."
5,Cực kì hài lòng,"Áo mưa dày dặn, nhưng qua rộng so với một đứa nhỏ con như mình, nhưng mặc rất thoải mái và dễ gấp gọn gàng"
2,Không hài lòng,"sản phẩm không đúng, do chỉ có 1 cái nên gửi lại mất công"
5,Cực kì hài lòng,"áo mưa rộng, dây kéo khá mượt, vải dù dày dặn, rất đáng tiền"
5,Cực kì hài lòng,"Dày dặn, nhìn ok, để dùng xem ntn để sau biết ủng hộ tiếp"
5,Cực kì hài lòng,"Ổn, giống y như hình, hợp lí với giá 9x k"
5,Cực kì hài lòng,"Áo mưa đẹp, dày dặn, rộng rãi"
5,Cực kì hài lòng,áo mưa khá ok. dây kéo mượt
5,Cực kì hài lòng,"Sản phẩm tốt, đẹp"
1,Rất không hài lòng,"Rất tệ hại
Áo giao cho mình bị lủng rồi vá tạm bợ như thế này. Không chấp nhận được. Bị kiểu như này mấy lần rồi, rồi lại kiểu xin lỗi nửa vời rồi bảo liên hệ để đổi vân vân. Buôn bán phải có uy tín chứ hàng lỗi hỏng như thế này mà cũng giao, không có thời giờ thì mới mua hàng online, mà cứ cố tình giao lỗi thế này thì sớm muộn cũng không làm ăn được nữa đâu."
3,Bình thường,"Hơi thất vọng chút vì đặt size 4xl lại chuyển hàng 3xl. Thử quần hơi chật. MONG TIKI LIÊN HỆ ĐỔI LẠI giúp đúng size đã đặt. Đánh giá chung: hình thức khá đẹp, vải dù 1 lớp mỏng, gọn nhẹ. Cơ bản là ổn nếu đúng size sẽ đánh giá cao hơn"
5,Áo em mới mặc 1 lần,"Áo mưa tốt, giá rẻ
Tiki nên bỏ trường bắt buộc 50 ký tự nhận xét, điều này dẫn đến một số người ngại nhận xét về sản phẩm mình đã mua vì không muốn tốn thêm thời gian. 
Nên khuyến khích mọi người nhận xét để tạo tính minh bạch cho thị trường"
5,Phù hợp với giá tiền,"Áo không quá dày dặn nhưng so với số tiền bỏ ra là ngon bổ rẻ. Mình cao 1m63 nặng 52 kg đặt size 2XL quần hơi dài, nhưng như vậy đi mưa tiện hơn. Đặt từ 28/8, đến 6/9 thì nhận dc hàng. Cảm ơn shop."
5,Cực kì hài lòng,"Đọc review thấy mọi người bị nhận áo mưa rách nên cũng hơi phân vân có nên mua hay không. Nhưng thấy đang sale giá cũng ổn nên mua thử. Hàng nhận như hình, đóng gói ổn và áo mưa mới, ko rách."
1,Rất không hài lòng,"Hàng mới nhận sáng nay (31/9/2020) vội quá không kiểm tra, về nhà kiểm tra lại thấy vết rách gần bên vai trái. Đề nghị cho đổi lại hàng"
5,Hàng nhận xem ok đó để test xem vài ngày sao đã,"Mình cao 1m69 nặng 56kg, mua size 3XL mặc dạng rộng rộng cho thoải mái, quần không quá dài, mang balo không quá to mặc áo vẫn vừa luôn. Để xem xài 1 thời gian có bền không, giao hàng nhanh 2 ngày là có."
5,Áo mưa Rado,"Đặt mua bộ quần áo cho mùa mưa phùn mà đợi chờ mất cả chục ngày mới đến tay. 
Cơ mà thực sự ưng ý!
Rẻ mà Đẹp các ace ah!
Đáng mua!"
1,ko can,thất vọng với kiti wa mua  đồ mà gửi 2 lan vẫn vậy sai có ma gửi đen co có sao mặc vay lẫn sau sao dâm mua nua kiti làm việc với các nhà cung cấp đi ko mất hêt k hách
3,Bình thường,"Giao hàng không đúng size, đổi cái khác, đã gửi đi rồi ... mà chờ hoài ko thấy gửi lại"
5,Cực kì hài lòng,"Áo đẹp, chất vải thun mềm mịn, mặc rất nhẹ và mát. Xứng đáng 5 sao, giao hàng đóng gói kỹ càng, nhanh chóng, đánh giá chung là rất tốt. Cảm ơn sự phục vụ của Tiki và nhà cung cấp sản phẩm chất lượng."
5,Cực kì hài lòng,"Áo đẹp, màu đẹp như ảnh, giá cả hợp lý, đóng gói cẩn thận. 5 điểm cho shop, thêm 5 điểm cho tiki giao hàng nhanh hơn dự kiến. Ủng hộ thêm shop mua thêm 3 áo nữa."
3,Bình thường,"Ok
Sản phẩm như mô tả chất lượng thì chấp nhận được còn màu sắc cần phải cải thiện cho giống mẫu thật hơn"
1,Rất không hài lòng,"Một chiếc bị bung chỉ và thủng😑
Vui lòng shop chuyển cái khác.cho e"
5,Cực kì hài lòng,"thun rất đẹp, màu đẹp, thiết kế sang trọng nổi bật"
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,Dep
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,"Áo đẹp như hình, shop uy tín, giao hàng trễ hơn so với trên dự kiến 1 ngày mà không sao mọi thứ đều ổn."
5,Cực kì hài lòng,"Sản phẩm đẹp giống hình
Shop uy tín, tư vấn chuẩn size và rất nhiệt tình"
5,Cực kì hài lòng,"Áo đẹp! Cho 5 sao
Có đều mặt trong là màu đen mà không phải màu đỏ như hình."
5,Cực kì hài lòng,"Sản phẩm đẹp chất lượng , Tuy Áo không có giống hình cho lắm."
1,Rất không hài lòng,Áo rẻ tiền
1,Rất không hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
1,Rất không hài lòng,"đây hình 1 là mẫu hình mẫu. 2 Hình sau là shop gửi cho tui. tui mua như mẫu mà. con trai lại có hoa hồng trước sau. trong khi mẫu tui chọn là không có hoa văn như vậy.
Tôi đã đổi lại hàng và yêu cầu gửi cho tôi giống mẫu. lại gửi sản như lần 1. quá mất thời gian. Hụt hẫn. 
Shop này xem lại cách làm ăn đi. đừng để phiền người khác nữa nhé"
5,Chất lượng hàng tốt như mong đợi.,"Giao hàng sớm 1 ngày, đóng gói cẩn thận. Rất hài lòng, áo đúng như miêu tả. Chất vải dày, tốt. Cả 3 túi đều hơi nhỏ nhưng vẫn chứa được Zenphone Max Pro M1. Mình cao 1m7 nặng 64kg, mặc size XL hơi rộng nhưng ok, hơi rộng cho thoải mái. Sẽ tiếp tục ủng hộ  Tiki và shop."
1,KHÔNG HÀI LÒNG NHÂN VIÊN GIAO HÀNG,"Chưa nhận xét về chất lượng sản phẩm vì mình còn chưa xem hàng, chỉ nhận xét về thái độ nhân viên giao hàng. Mình mua tổng đơn hàng là 477k, bạn nhân viên vừa thấy mình là nói ""Đơn hàng 477k, chị đưa 480k"". Xong mình đưa tờ 500k thì thối lại 20k rồi nói ""Em không có tiền lẻ"". Không phải tiếc 3k, vì bình thường mua hàng mình vẫn không lấy lại tiền thối vài ngàn, nhưng đang nói tới thái độ bạn đó, bạn tự động nói lấy lên số chẵn. 3k không phải là tiền hay bạn có quyền lấy chẵn lên như vậy? khách nào bạn đó cũng lấy lên vài đồng tiền lẻ như vậy thì cũng đã là nhiều rồi."
5,Cực kì hài lòng,"Các bạn mua áo nên để ý là cung cấp để tránh mua phải hàng k đúng mẫu kém chất lượng nhé, chỉ nên chọn nhà cung cấp katus việt nam mới đúng mẫu nha các bạn, hình bên trên là do chọn hai nhà cũng cấp khác nên tất tệ đó."
2,SAI MẪU- SAI SIZE,"Tôi chưa  biết chất lượng áo vừa nhận  như thế nào, nhưng áo sai mẫu hoàn toàn, size áo cũng sai, rất mỏng Yêu cầu:
1/ Đổi lại như mẫu đã đặt.
2/ Trả hàng 
Lưu ý:  Shop nên giữ chữ tín trong KD. Tks!"
5,Tốt,"vừa nhận hàng đánh giá nhanh vài dòng:
Ưu điểm: dày dặn, mặc ấm.( mình 1m7 60kg mặc size L vừa)
Nhược điểm: túi nhỏ ( để chỉ vừa điện thoại 5 inh) và không có túi trong áo. dây kéo không chắc chắn cho lắm.
KL: tốt trong tầm giá. Chỉ tiếc là không để điện thoại được."
1,Chưa hài lòng,Mình vừa nhận được sản phẩm nhưng bị lỗi mình đã yêu cầu bên phía Tiki để được đổi sản phẩm và được hỗ trợ viên phản hồi tích cực ! Mong rằng nhân viên bên phía Tiki sẽ sớm đến lấy lại sản phẩm bị lỗi và giao đúng sản phẩm tốt cho mình
1,Sản phẩm tệ,"-Đặt áo size XXL kết quả nhận được áo size XL
-Đường chỉ trong của áo bị lỗi, đạp rút chỉ 2 lần
-Bên trong áo chỉ bị đứt rách bên trong
Tóm lại sản phẩm shop giao quá tệ, khuyên các bạn đừng mua"
3,Hơi ngắn,"Chất áo dày dặn, màu đẹp, dáng thể thao trẻ trung, mặc chắn gió đi mưa tốt, giá không có gì phải chê. Mỗi tội là áo hơi ngắn. Mua cho bố mình size XL mà thiếu 5cm chiều dài nữa thì đẹp. Cuối cùng bố mặc không vừa còn em gái 1m55 thì mặc vừa (vừa tay và thân nhưng rộng vai). Không có size lớn hơn để đổi, đành phải gửi trả hàng."
5,Cực kì hài lòng,"Áo đẹp, chất liệu vải dày, dây kéo chắc chắn, với áo như này thì giá này khá hợp lý. Mình 48kg 1m6 mặc size L khá vừa. Cảm ơn shop nhiều, sẽ ủng hộ Tiki lâu dài☺️☺️☺️"
5,Rất hài lòng về sản phẩm,rất hài lòng sảng phẩm  đẹp vừa vặn đúng zize đúng màu chất áo đẹp 5 sao mới 1 được thôi còn vài đơn nữa chưa tới sớm hơn dự toán mấy ngày tiếp tục ủng hộ shop mọi người tự tin mua nhé.... không biết mấy đơn hàng tiếp theo như thế nào mong là chất lượng uy tín đúng mẫu đúng zize
5,Cực kì hài lòng,"Sản phẩm chất lượng và đẹp, ưng nhất là dịch vụ của shop quá tốt, mình mua size hơi nhỏ nên đổi trong vòng 2 ngày có người mang áo mới tới lấy cái cũ về không cần phải đi đâu, sẽ ủng hộ shop tiếp. Chúc shop ngày càng phát triển."
5,giao hàng nhanh,"tầm giá này thì tạm được, giao hàng nhanh, đúng site, đúng màu, nhưng goking nên cải thiện lại dây kéo to hơn như các loại áo khoác khác, 2 túi trước lồng túi sâu hơn để vừa đt loại lớn, vải bên trong dầy hơn, có thể nâng giá lên ko sao, vài lời góp ý goking, tks"
5,Cực kì hài lòng,"áo khoác mình mặc lên người trông đứng dáng lắm, lớp vải lót bên trong mặc vào không bị khó chịu, bao bì của shop làm đẹp đấy, mua làm quà tặng được vì shop đóng gói và bao bì chỉnh chu, giao hàng nhanh hơn dự kiến, cho shop 5 sao vì phục vụ tốt"
5,Cực kì hài lòng,"Mình thích áo này cực, giá rẻ so với chất lượng mình nhận được. Đóng gói bên ngoài đẹp, đi kèm với bìa, catologue, thư cảm ơn, nhìn chuyên nghiệp, mấy mẫu như thể này có thể mua tặng được luôn nè, lịch sự. Áo màu lên rất đẹp, đậm."
5,Cực kì hài lòng,"Giao hàng nhanh, có ít chỉ thừa phía dưới cánh tay, nhưng cũng không sao, màu áo đậm, bên trong lớp lót có lỗ mặc thoáng, có một cái túi nhỏ ở phía trong dùng bỏ điện thoại nè, bonus thêm bạn tư vấn nhiệt tình. Vẫn ủng hộ shop 5*"
4,"Không đc đổi mầu buồn.,","Mua áo cho bố,. áo đẹp vừa đủ ấp trong tầm giá.
trời lại ko quá lạnh ổn,.

Bố khen áo đẹp, mỗi tội ko đc đổi size nên phải mua 2 cái,.
1 cái đang để ko làm gì .....
chất lượng áo với tầm giá: 5 sao.
Vì ko đc đổi size buồn -> phục vụ 3 sao
tổng 4 sao"
5,Hài lòng về sản phẩm,"Lần đầu mua áo cho con thấy Ok, đặt thêm 1 cái cho ông xã càng thấy Ok. Aó màu sắc đẹp và chất lượng vải như mong muốn. Giao hàng thì quá nhanh, đặt hôm trước hôm sau có hàng. Tiki giao hàng dịch vụ tốt."
5,Cực kì hài lòng,"Sản phẩm tốt trong tầm giá, mặc  đi trong mưa lất phất không bị ướt nhờ lớp dù bên ngoài, tuy nhiên đúng như khuyến cáo, áo chỉ thích hợp vào mùa thu đông, không thể mặc như áo khoác chống nắng vì áo cản gió rất nóng!"
5,áo đẹp dày dặn,"áo đẹp, 2 lớp dày dặn, trời mùa mưa như này mặc đi đêm đủ ấm, đi mưa nhỏ không bị ướt vào bên trong,  túi trong sâu đựng đồ thoải mái, nhưng nếu được shop làm thêm dây kéo nữa là quá tuyệt"
5,Cực kì hài lòng,"sản phẩm đẹp tuyệt vời ông mặt trời. shipper rất thân thiện,nhiệt tình"
5,Cực kì hài lòng,sản phẩm đẹp. 👍👍👍👍👍
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Rất đáng để mua,"Áo 2 lớp, mềm. Chắc đi mưa sẽ ấm. còn quần thì chỉ có 1 lớp thôi.  có vẻ k bền bằng áo. Tuy nhiên với mức giá tầm này thì hàng khá là ok. Mình rất hài lòng."
4,Hài lòng,"Mình nhận đc hàng và thấy khá là ổn. Đúng như 1 số bạn đã nói về sản phẩm.
Quần 1 lớp. Áo dày và ấm. Nhưng phần mũ có vẻ sẽ bị nước vào. Tạm thời chưa có cơ hội thử."
5,Cực kì hài lòng,"Đẹp, hàng ok như hình. Tiki nên để tách riêng đánh giá và nhận xét nha. Nhiều khi chả biết viết j nên lười đánh giá luôn thì bất công cho các nhà cung cấp tốt"
3,không đúng áo mưa Thanh Long như quảng cáo,"để quảng cáo là áo mưa Thanh Long nhưng giao là HATACO HT gì đó, còn rất nhiều chỉ thừa chưa cắt, chất lượng thì chưa biết do chưa mưa chưa mặc."
