ratings,titles,comments
5,Cực kì hài lòng,"Sản phẩm đẹp giống hình
Shop uy tín, tư vấn chuẩn size và rất nhiệt tình"
5,Cực kì hài lòng,"Áo đẹp! Cho 5 sao
Có đều mặt trong là màu đen mà không phải màu đỏ như hình."
5,Cực kì hài lòng,"Sản phẩm đẹp chất lượng , Tuy Áo không có giống hình cho lắm."
1,Rất không hài lòng,Áo rẻ tiền
1,Rất không hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
1,Rất không hài lòng,"đây hình 1 là mẫu hình mẫu. 2 Hình sau là shop gửi cho tui. tui mua như mẫu mà. con trai lại có hoa hồng trước sau. trong khi mẫu tui chọn là không có hoa văn như vậy.
Tôi đã đổi lại hàng và yêu cầu gửi cho tôi giống mẫu. lại gửi sản như lần 1. quá mất thời gian. Hụt hẫn. 
Shop này xem lại cách làm ăn đi. đừng để phiền người khác nữa nhé"
5,Chất lượng hàng tốt như mong đợi.,"Giao hàng sớm 1 ngày, đóng gói cẩn thận. Rất hài lòng, áo đúng như miêu tả. Chất vải dày, tốt. Cả 3 túi đều hơi nhỏ nhưng vẫn chứa được Zenphone Max Pro M1. Mình cao 1m7 nặng 64kg, mặc size XL hơi rộng nhưng ok, hơi rộng cho thoải mái. Sẽ tiếp tục ủng hộ  Tiki và shop."
1,KHÔNG HÀI LÒNG NHÂN VIÊN GIAO HÀNG,"Chưa nhận xét về chất lượng sản phẩm vì mình còn chưa xem hàng, chỉ nhận xét về thái độ nhân viên giao hàng. Mình mua tổng đơn hàng là 477k, bạn nhân viên vừa thấy mình là nói ""Đơn hàng 477k, chị đưa 480k"". Xong mình đưa tờ 500k thì thối lại 20k rồi nói ""Em không có tiền lẻ"". Không phải tiếc 3k, vì bình thường mua hàng mình vẫn không lấy lại tiền thối vài ngàn, nhưng đang nói tới thái độ bạn đó, bạn tự động nói lấy lên số chẵn. 3k không phải là tiền hay bạn có quyền lấy chẵn lên như vậy? khách nào bạn đó cũng lấy lên vài đồng tiền lẻ như vậy thì cũng đã là nhiều rồi."
5,Cực kì hài lòng,"Các bạn mua áo nên để ý là cung cấp để tránh mua phải hàng k đúng mẫu kém chất lượng nhé, chỉ nên chọn nhà cung cấp katus việt nam mới đúng mẫu nha các bạn, hình bên trên là do chọn hai nhà cũng cấp khác nên tất tệ đó."
2,SAI MẪU- SAI SIZE,"Tôi chưa  biết chất lượng áo vừa nhận  như thế nào, nhưng áo sai mẫu hoàn toàn, size áo cũng sai, rất mỏng Yêu cầu:
1/ Đổi lại như mẫu đã đặt.
2/ Trả hàng 
Lưu ý:  Shop nên giữ chữ tín trong KD. Tks!"
5,Tốt,"vừa nhận hàng đánh giá nhanh vài dòng:
Ưu điểm: dày dặn, mặc ấm.( mình 1m7 60kg mặc size L vừa)
Nhược điểm: túi nhỏ ( để chỉ vừa điện thoại 5 inh) và không có túi trong áo. dây kéo không chắc chắn cho lắm.
KL: tốt trong tầm giá. Chỉ tiếc là không để điện thoại được."
1,Chưa hài lòng,Mình vừa nhận được sản phẩm nhưng bị lỗi mình đã yêu cầu bên phía Tiki để được đổi sản phẩm và được hỗ trợ viên phản hồi tích cực ! Mong rằng nhân viên bên phía Tiki sẽ sớm đến lấy lại sản phẩm bị lỗi và giao đúng sản phẩm tốt cho mình
1,Sản phẩm tệ,"-Đặt áo size XXL kết quả nhận được áo size XL
-Đường chỉ trong của áo bị lỗi, đạp rút chỉ 2 lần
-Bên trong áo chỉ bị đứt rách bên trong
Tóm lại sản phẩm shop giao quá tệ, khuyên các bạn đừng mua"
3,Hơi ngắn,"Chất áo dày dặn, màu đẹp, dáng thể thao trẻ trung, mặc chắn gió đi mưa tốt, giá không có gì phải chê. Mỗi tội là áo hơi ngắn. Mua cho bố mình size XL mà thiếu 5cm chiều dài nữa thì đẹp. Cuối cùng bố mặc không vừa còn em gái 1m55 thì mặc vừa (vừa tay và thân nhưng rộng vai). Không có size lớn hơn để đổi, đành phải gửi trả hàng."
5,Cực kì hài lòng,"Áo đẹp, chất liệu vải dày, dây kéo chắc chắn, với áo như này thì giá này khá hợp lý. Mình 48kg 1m6 mặc size L khá vừa. Cảm ơn shop nhiều, sẽ ủng hộ Tiki lâu dài☺️☺️☺️"
5,Rất hài lòng về sản phẩm,rất hài lòng sảng phẩm  đẹp vừa vặn đúng zize đúng màu chất áo đẹp 5 sao mới 1 được thôi còn vài đơn nữa chưa tới sớm hơn dự toán mấy ngày tiếp tục ủng hộ shop mọi người tự tin mua nhé.... không biết mấy đơn hàng tiếp theo như thế nào mong là chất lượng uy tín đúng mẫu đúng zize
5,Cực kì hài lòng,"Sản phẩm chất lượng và đẹp, ưng nhất là dịch vụ của shop quá tốt, mình mua size hơi nhỏ nên đổi trong vòng 2 ngày có người mang áo mới tới lấy cái cũ về không cần phải đi đâu, sẽ ủng hộ shop tiếp. Chúc shop ngày càng phát triển."
5,giao hàng nhanh,"tầm giá này thì tạm được, giao hàng nhanh, đúng site, đúng màu, nhưng goking nên cải thiện lại dây kéo to hơn như các loại áo khoác khác, 2 túi trước lồng túi sâu hơn để vừa đt loại lớn, vải bên trong dầy hơn, có thể nâng giá lên ko sao, vài lời góp ý goking, tks"
5,Cực kì hài lòng,"áo khoác mình mặc lên người trông đứng dáng lắm, lớp vải lót bên trong mặc vào không bị khó chịu, bao bì của shop làm đẹp đấy, mua làm quà tặng được vì shop đóng gói và bao bì chỉnh chu, giao hàng nhanh hơn dự kiến, cho shop 5 sao vì phục vụ tốt"
5,Cực kì hài lòng,"Mình thích áo này cực, giá rẻ so với chất lượng mình nhận được. Đóng gói bên ngoài đẹp, đi kèm với bìa, catologue, thư cảm ơn, nhìn chuyên nghiệp, mấy mẫu như thể này có thể mua tặng được luôn nè, lịch sự. Áo màu lên rất đẹp, đậm."
5,Cực kì hài lòng,"Giao hàng nhanh, có ít chỉ thừa phía dưới cánh tay, nhưng cũng không sao, màu áo đậm, bên trong lớp lót có lỗ mặc thoáng, có một cái túi nhỏ ở phía trong dùng bỏ điện thoại nè, bonus thêm bạn tư vấn nhiệt tình. Vẫn ủng hộ shop 5*"
4,"Không đc đổi mầu buồn.,","Mua áo cho bố,. áo đẹp vừa đủ ấp trong tầm giá.
trời lại ko quá lạnh ổn,.

Bố khen áo đẹp, mỗi tội ko đc đổi size nên phải mua 2 cái,.
1 cái đang để ko làm gì .....
chất lượng áo với tầm giá: 5 sao.
Vì ko đc đổi size buồn -> phục vụ 3 sao
tổng 4 sao"
5,Hài lòng về sản phẩm,"Lần đầu mua áo cho con thấy Ok, đặt thêm 1 cái cho ông xã càng thấy Ok. Aó màu sắc đẹp và chất lượng vải như mong muốn. Giao hàng thì quá nhanh, đặt hôm trước hôm sau có hàng. Tiki giao hàng dịch vụ tốt."
5,Cực kì hài lòng,"Sản phẩm tốt trong tầm giá, mặc  đi trong mưa lất phất không bị ướt nhờ lớp dù bên ngoài, tuy nhiên đúng như khuyến cáo, áo chỉ thích hợp vào mùa thu đông, không thể mặc như áo khoác chống nắng vì áo cản gió rất nóng!"
5,áo đẹp dày dặn,"áo đẹp, 2 lớp dày dặn, trời mùa mưa như này mặc đi đêm đủ ấm, đi mưa nhỏ không bị ướt vào bên trong,  túi trong sâu đựng đồ thoải mái, nhưng nếu được shop làm thêm dây kéo nữa là quá tuyệt"
5,Cực kì hài lòng,"sản phẩm đẹp tuyệt vời ông mặt trời. shipper rất thân thiện,nhiệt tình"
5,Cực kì hài lòng,sản phẩm đẹp. 👍👍👍👍👍
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Rất đáng để mua,"Áo 2 lớp, mềm. Chắc đi mưa sẽ ấm. còn quần thì chỉ có 1 lớp thôi.  có vẻ k bền bằng áo. Tuy nhiên với mức giá tầm này thì hàng khá là ok. Mình rất hài lòng."
4,Hài lòng,"Mình nhận đc hàng và thấy khá là ổn. Đúng như 1 số bạn đã nói về sản phẩm.
Quần 1 lớp. Áo dày và ấm. Nhưng phần mũ có vẻ sẽ bị nước vào. Tạm thời chưa có cơ hội thử."
5,Cực kì hài lòng,"Đẹp, hàng ok như hình. Tiki nên để tách riêng đánh giá và nhận xét nha. Nhiều khi chả biết viết j nên lười đánh giá luôn thì bất công cho các nhà cung cấp tốt"
3,không đúng áo mưa Thanh Long như quảng cáo,"để quảng cáo là áo mưa Thanh Long nhưng giao là HATACO HT gì đó, còn rất nhiều chỉ thừa chưa cắt, chất lượng thì chưa biết do chưa mưa chưa mặc."
2,Không hài lòng,minhg tính nua để leo núi và đi dg xa nhưng k ổn. nóng quá. cao m16 nặng 52 kg mặc áo to quá. k thoát khí được nên mặc hơi khó chịu.
1,"Áo bị thấm nước, rất khó mặc",Dù trời mua nhỏ nhưng áo bị thấm nước. Lớp bên trong của áo ở phần tay xoắn tít rất khó mặt.
5,Cực kì hài lòng,sản phẩm chất lượng rất tốt trong tầm giá. chủ shop cũng rất nhiệt tình.
5,Cực kì hài lòng,"Áo mưa rộng rãi và ấm, mặc đi mưa vừa thoải mái vừa đỡ lạnh."
5,Cực kì hài lòng,áo dầy nhưng lớp bên trong tay áo bị xoắn nên cho tay vô hơi khó
5,Cực kì hài lòng,áo 2 lớp chắc chắn. Quần 1 lớp nhưng rất ok. Ngại chụp ảnh nên thôi. 5*
1,"Mua mẫu này gởi mẫu khac ko giông như hinh làm ăn như này la mất khách hết , bao nhiêu lân mua đồ trên đây đều ơi hàng Rat ok nhưng lân này ko thê nao chấp nhận dc qua xấu ko co giông mẫu sản phẩm minh đặc mua chuc nao ca , chán thật chứ","Trời ơi nhìn cái áo la muôn phát hỏa , đặc nay giao cia kia la sau ko giong mẫu minh đặc lam ăn như này ai dám mua nưa , Ko lẻ bỏ tiên ra mua cái tấm vải , bao lân mua trên Tiki rât hài lòng còn lân này thì ko quá tệ"
1,Rất không hài lòng,"Mua 2 áo nhug Giao hàng có 1 cái không đúng với mẫu đặt,nhug sau đó đã đc đổi lại nhug vẫn ko đúng,thấy phiền quá nên ko complain yêu cầu đổi nữa"
2,Không hài lòng,"áo rất rất mỏng,  có cảm giác dễ bị giãn dễ dàng , không như mong đợi lắm, nhưng cũng không đến nỗi quá xấu"
1,Rất không hài lòng,Tiki bán hàng lừa đảo đặt áo len lưới giao cái áo như cái lùi dẻ làm ăn kiểu zay ai dám mua nữa
1,Rất không hài lòng,"Áo mỏng tanh, kiểu dáng tay áo không giống tý nào luôn😓"
5,OKKK,Áo khoác rất okkk!!!!! Y hình!!!!! Đẹppppp!!!!!!!!!!!!!!!
1,Rất không hài lòng,"bình thường 
chọn màu da be mà giao mau nau.bo tay"
2,Không hài lòng,"Ao bị lỗi, mỏng như lá lúa, ko đẹp"
4,Hài lòng,Hàng đúng như trong hình 😋😋
5,Cực kì hài lòng,Hàng như hình. Đẹp. Gói cẩn thận
3,Bình thường,áo mặc khi mua về bên trong bị đỗ lông giặt vài lần vẫn còn bị
5,Cực kì hài lòng,"Áo rất dễ thương, giống như hình, vải đẹp. Cảm ơn Shop, cảm ơn Tiki."
3,Bình thường,áo rất đẹp giống như trong hình nhưng áo đỗ lông rất nhiều
5,Cực kì hài lòng,"Sản phẩm tốt logo sờ vào trơn láng rất thích màu đen rất đẹp 
Perfect"
5,Cực kì hài lòng,ao khoác đẹp lắm. tiết quá la k co màu trắng
5,Cực kì hài lòng,vải tốt mặt rất ấm sản phẩm rất hài lòng
3,Bình thường,áo xổ lông quá nhiều
4,Hài lòng,hơi nhỏ
5,Cực kì hài lòng,Hàng đẹp
5,Cực kì hài lòng,
5,Cực kì hài lòng,Mua rất hài lòng quần sịp chất áo gió thì siêu đẹp giao đùn màu nhanh
5,Cực kì hài lòng,"Shop giao đúng màu, đúng size mình đã đặt, cảm ơn shop nhiều nhé ❤️"
1,Rất không hài lòng,áo k giống hình giao nhầm áo
2,Không hài lòng,Không hàiongf
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
4,Hài lòng,
4,Hài lòng,
3,Bình thường,"Sách viết về những đặc trưng bđs của Hoa Kỳ nên không áp dụng tại Việt Nam được. Các gợi ý trong sách còn mang tính chung chung. Nếu muốn tìm hiểu chuyên sâu và có những gợi ý đắt giá hơn, khuyên bạn chọn bộ sách bđs của Trump University và bộ Dạy con làm giàu.
Một điểm tốt của cuốn sách này là giúp cho các bạn có được những bước đầu tiên khi tham gia vào bđs."
2,Sách này out of date,"Cuốn sách được viết từ năm 2005 dành cho độc giả là những người mua nhà ở Mỹ với rất nhiều lời khuyên về việc chọn nhà, cách làm việc với ngân hàng, môi giới và chọn khoản vay... không thực tế cho thị trường VN và quá lỗi thời. Ko sắc sảo. Nói chung là thất vọng vì sách viết đã 15 năm rồi mà vẫn còn lưu hành phổ biến tới giờ."
5,Sách nên đọc cho người mới bắt đầu,"Cuốn sách viết trong thời kỳ trước khi có bóng bóng bất động sản Mỹ năm 2008-2009. Mặc dù có nhiều thông tin đã lỗi thời, một số tình huống đặc trưng của Mỹ hoàn toàn lạ lẫm đối với Việt Nam, nhưng tư duy đầu tư và một số câu chuyện thú vị về thương vụ mua bán nhà vẫn có ý nghĩa nhất định, đem lại động lực cho những người mới bước chân vào lĩnh vực bất động sản. Nếu muốn áp dụng vào thị trường tại VN thì độc giả cần thận trọng phân tích thêm những rủi ro theo cách đầu tư này mà tác giả David Bach chưa đề cập rõ."
4,Sách lỗi bìa,"chưa đọc, nhưng mở hộp ra thì thấy đã lỗi bìa. đề nghị tiki lau bìa sách sạch sẽ rồi mới xuất hàng gửi đi, mua 4 cuốn mà cuốn nào bìa cũng 1 lớp bụi bẩn, lau bằng giấy đen ngòm."
5,Cực kì hài lòng,"Cuốn sách khá hay, tuy nhiên kiến thức phần lớn viết về cho nhà đầu tư Mỹ chưa phù hợp hoàn toàn tại Việt Nam. Nhưng có những điểm người đọc có thể áp dụng được cho đầu tư Bds"
4,Sách tạm được,Sách tạm được. Lãi suất vay ở việt nam không thấp như ở mỹ đâu nên phương pháp làm giàu bằng đòn bẩy tài chính này không phải ai cũng làm được.
4,Hài lòng,"sách khá hay cho người muốn an cư lạc nghiệp!
tuy nhiên áp dụng BĐS ở Việt Nam chỉ được 60%-70% nội dung của sách."
5,Good,"sách hay và hữu ích, dịch vụ giao hàng nhanh, đặt nay mai lấy => Rất hài lòng !"
5,Cực kì hài lòng,"Sách hay, nhiều kiến thức người bắt đầu nên biết"
3,Bình thường,Sản phẩm thích hợp với môi trường Mỹ
5,Cực kì hài lòng,lúc mới vào xem thấy có bình luận không hài lòng đinh không mua nhung tin vào tiki  . mua về rất hài lòng giao hàng lại nhanh
5,Hài lòng,"Tiki giao hàng nhanh, SP chất đúng với hình ảnh, mô tả. Rất hài lòng. Đánh giá 5 sao."
1,Rất không hài lòng,"Giao hàng ko giống mô tả và không giống ảnh, không có kiếng đèn và ô kính xe."
4,Hài lòng,"áo khá tốt, chỉ là cổ làm hơi nhỏ mặc vào cởi ra hơi khó khăn"
1,Rất không hài lòng,Không giống quả cáo hàng ko chất lượng
3,Bình thường,Vải áo mưa hơi mỏng
5,Cực kì hài lòng,Rất tốt
5,Cực kì hài lòng,hai long
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Hàng siêu siêu đẹp cho shop 10,Áo khoác phải nói là chất hẳn 2 lớp có cả túi trong. Mua mặc đúng đẳng cấp luôn
4,Hài lòng,Dây kéo làm cái áo nhìn rẻ tiền hết muống mặc
5,Cực kì hài lòng,"quá hài lòng, đặc biệt shipper rất thân thiện"
4,Hài lòng,rỏ ràng đặt size xl giao l nhung áo đẹp
4,Hài lòng,
5,Cực kì hài lòng,rất đẹp
5,Cực kì hài lòng,quá ok
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,Sản phẩm chất lượng khá tốt giống với ảnh
2,Không hài lòng,giao nhanh nhưng phía sau lưng dính gì màu đen làm như nhớt vậy
4,Hài lòng,Sản phẩm đúng với mô tả
4,Hài lòng,không đẹp như ảnh nhưng cũng ok
4,Hài lòng,vải dày dặn y hình
5,Cực kì hài lòng,áo dẹp khỏi nói
5,Cực kì hài lòng,quá ok
5,Cực kì hài lòng,ổn
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,ship hàng nhanh.  chất vải dày đẹp  cảm thấy hài lòng
5,ok,"sản phẩm rất đẹp và tốt,hàng chất lượng, giao nhanh"
5,Cực kì hài lòng,áo đẹp nói chung ok giao hàng nhanh người giao thân thiện
2,chưa ok,"size quá nhỏ mặc quá chật
hình như bên shop chỉ có mỗi size m thôi à"
3,Bình thường,sản phẩm đẹp nhưng chất lượng không tốt mấy nên mik cho 3 sao thôi
5,rất hài lòng,"sản phẩm rất tốt bỏ hộp rất kĩ càng rất ok
giao hàng rất nhanh"
5,Cực kì hài lòng,sản phẩm rất đẹp và tốt hơn mong đợi. sẽ ủng hộ tiki và shop
4,ok,sản phẩm tốt có size rộng hơn xí  thì tốt hơn nhé shop
2,Không hài lòng,màu ko đậm lắm vs lại ko có day chuyền
5,Sản phẩm cx tạm ổn,"Nhân viên giao hàng nhiệt tình,Shop bán hàng uy tín"
5,Rất Hài Lòng,"Lúc mua cứ sợ hàng không như hình vì giá sale quá ok, nhưng không ngờ sản phẩm thực tế lại đẹp và y như hình luôn, chất vải dày dặn, đường may khéo, có nhiều túi lại thêm khóa kéo giữ đồ tốt hơn, không sợ rơi. Mình mua size XL cho em trai, mặc vừa y luôn. Cám ơn shop!"
5,Cực kì hài lòng,"Sau một tuần sử dụng, mình có chút chia sẻ như sau:
- Chất liệu áo khoác khá tốt. Lớp ngoài dày, chống nước mức độ vừa phải, có thể mặc khi trời mưa nhẹ mà không thấm vào bên trong. Lớp vải trong mỏng nhưng khó rách, gữi ấm tốt. Mình khuyên không nên mặc áo khoác này vào mùa nắng vì sẽ rất dễ bí hơi và nóng. Nên chọn màu xanh dương hoặc đen vì sẽ không lo bị dính bẩn khi mặc. Áo dễ giặt, màu khô.
- Mình chỉ không hài lòng về sợ dây buộc trên mũ áo khoác. Dây cứng đơ, tạo cảm giác khó chịu khi mặc.
Nói chung, mình rất hài lòng về sản phẩm, vượt mong đợi trong tầm giá này."
5,Tốt ngoài mong đợi,"áo rất ok, không nghĩ giá này mà lại mua dc áo tốt như vậy. Xưa giờ rất ngại mua quần áo online nhưng thấy mấy comment trước tốt quá nên mua thử, mua xong thì thấy đúng là xịn thật. Nhược điểm duy nhất đó là chất liệu vải này mặc sẽ hơi bí 1 chút, thường đi trời nắng thì mình phải phanh ngực ra cho có gió lùa vào. Giao hàng nhanh. Mình 1m67, 63kg mua size L mặc vừa y chóc luôn."
5,Áo đẹp. Giao hàng thần tốc,"Áo chất lượng quát tốt trong tầm giá. Ra chợ hay cửa hàng thì phải lựa ít nhất 300k mới có cái vừa ý. Với giá này thì không còn gì hối tiếc nữa.
Giao hàng cực nhanh, đặt hàng hôm qua, dự kiến là 1 tuần nhưng qua ngày sau đã giao. What the hell :))"
5,Cực kì cực kì HÀI LÒNG,"mình mới đặt mua hôm qua mà hôm nay đã nhận được hàng rồi, chất lượng vải rất tốt, dày, đẹp, mình 1m76 73kg mặc size xl vừa luôn, nói chung là lần đầu mua hàng trên mạng mà đc như zậy thì rất tốt"
4,Hàng khác so với hình ảnh trên web,"Mới nhận hàng xong, hàng khác so với hình cả chi tiết lẫn màu sắc (nhận hàng là màu xanh xám) trên web là màu xám. bị dính vết dơ vài chổ. Size XL, cái chiều dài tay áo cảm thấy ko vừa."
5,Xuất sắc,"Mua online nhưng thật sự hài lòng. Áo may kỹ từng đường may, bên trong lót cũng rất kỹ lưỡng. Chất liệu áo đẹp luôn. Dây kéo các kiểu nhìn cũng rất kiểu cách, chưa tới 200k mà quá ổn cho 1 cái áo. Cảm ơn shop.
Tiki giao nhanh."
4,Hài lòng,"Đã gọi là áo khoác thì nên có thêm cỡ lớn hơn nữa, cỡ XL to nhất của shop tôi mặc vẫn hơi bị chật dù tôi là người có kích cỡ trung bình. Chất lượng thì nói chung ổn với mức giá!"
5,Cực kì hài lòng,Áo đẹp lắm ạ! Vải dày mà giá lại phải chăng!! Đường chỉ chắc chắn! Vải dù 2 lớp chống nắng tốt nhưng mà vậy nên hơi nóng! Nhưng ko sao chịu nóng đỡ hơn bị cháy nắng!!
5,Tốt,"Áo dày, đường may đẹp, bên trong cũng là lớp vải dù mặc cũng khá mát. Mọi người nên mua lớn hơn 1 size thường mặc thì OK hơn, áo mình mặc size M còn áo này mình mặc size L rộng 1 chút thoải mái hơn."
4,Hài lòng,"Mầu sắc nét giống y hình. Form ôm chân vừa vặn đi lên rất đẹp, khỏe khoắn. Tuy nhiên đôi giày này không phù hợp lắm với bạn nào định mua để chạy bộ hoặc tập thể thao trong khoảng thời gian dài vì đế hơi nặng. Với giá tiền 180k thì ok."
5,giày rất đẹp rất ok,"quảng cáo cho shop luôn nhé, giày đẹp chắc chắn,giày dạn chứ ko mỏng tèo như những mẫu khác, đi êm chân, keo dính tỉ mỉ ko bị dây ra như mấy mẫu rẻ tiền,đường may khá là tỉ mỉ"
5,Cực kì hài lòng,chất lượng thì tốt nhưng sai gì mà đi 38 đặt sai 39 mà vẫn chật là sao ko biết gửi có đúng sai ko nữa chỉ thấy số 2 à
1,Rất không hài lòng,sao nay tiki giao hàng mắc quá hôm bữa có 19 ngàn tiền sip nay lại lên 44 ngàn luôn  nói khuyến mãi gì đâu
5,Cực kì hài lòng,Hàng như hình chất đảm bảo.Ko như các trang bán hàng khác. Cảm ơn TiTi mình rất thích
5,Cực kì hài lòng,"Giày đẹp , hài lòng"
5,Cực kì hài lòng,đẹp như ảnh
5,Cực kì hài lòng,Giày đẹp và chắc chắn . Thank
5,Cực kì hài lòng,"Giày rất đẹp , thank shop"
5,Cực kì hài lòng,Giày ok lắm.
5,Cực kì hài lòng,"sản phẩm đc giao đến sớm hơn dự định và sản phẩm nhìn giống trong ảnh
mong rằng Tiki sẽ luôn như vậy😊"
4,Hài lòng,"áo tốt, vải ok. có điều áo hơi nhỏ nên mặc không thoải mái lắm, không biết xài sẽ thế nào nhưng mong là tốt."
2,VẢI KHÔNG ĐẸP,"Áo như hình, giao hàng cũng nhanh cơ mà vài không được đẹp với dày cho lắm, nếu bán với giá 400k thì trả hàng rồi"
5,Cực kì hài lòng,"đồ giống như hình 
vải tốt 
nhưng ko biết sau này sẽ ra sao ಥ‿ಥ"
5,Cực kì hài lòng,"vải đẹp như hình. chất nỉ êm tay
tiếc là k có nhiều size cho khách lựa"
5,Cực kì hài lòng,"áo đẹp dễ thương, vải mỏng nhẹ vừa túi tiền giao hàng nhanh, cảm ơn Tiki."
2,Không hài lòng,Sản phẩm bị lỗi đường may: hở hơn 10cm đường may + lòi chỉ may
5,Cực kì hài lòng,"Áo đẹp, hơi mỏng hơn tưởng tượng"
3,Bình thường,"Hàng cũng dc , cũng đẹp .Nhưng dính hơi nhiều bụi . Nói chung là ổn"
3,Bình thường,"Vải dạng nỉ mặc rất nóng 
Với giá này thì ok thôi"
1,Rất không hài lòng,"Đã liên hệ tiki rẩt rất nhiều lần đến thu hàng trả lại mà nhận thông tin xong ậm ừ từ 28/5/20 đến giờ không thấy ai liên hệ nhận lại hàng, trong khi mình đặt rất nhuều đơn hàng sau đó thì ồ ạt giao liên tục rất nhanh. Làm ăn không giữ uy tín để giữ khách hàng. Cảm thấy hơi bị thất vọng về dịch vụ và lời hứa không giá trị lắm...."
5,Hài lòng,"Tính ra 1 bộ giá quá rẻ so với mua ngoài chợ (mua đúng lúc có mã giảm giá nữa). Vải đẹp, đường may chắc chắn. Mình đặt mua 6 bộ cộc tay và 3 bộ sát nách cứ nghĩ sẽ bị trùng mẫu ai dè nhận được 9 bộ khác nhau hoàn toàn. Sẽ tiếp tục ủng hộ shop."
5,YÊU THÍCH,"Sản phẩm mặc mát, thấm mồ hôi tốt, mình đọc bình luận của các bạn thấy nhiều bạn kêu vải bị co nhưng  mình thấy vải bình thường, giặt bao nhiêu cũng không co rút gì cả. Mình mua cho cu nhà mình thêm 3 combo nữa luôn đó."
5,Cực kì hài lòng,Đẹp mak rẻ hơn ở ngoài nhé các mẹ . Tốt nhất nhận hàng cứ kiểm tra hàng trước khi nhận nhé đôi khi ko tránh khỏi nhầm lẫn do m đen cũng nên á 😂( hàng về giặt phơi ngay cho con mặc cho mát 🥰
3,Bình thường,"Toi co dat mua  2 lan , lan 1 thi  giao dung gia tien nhu da rao ban , lan 2 cung mua dung san pham do , nhung gia lai khac toi phai tra den 240 ngan , vi mua nhieu san pham qua nen k de y , toi da xe bao bi , toi that vong voi noi ban hang qua , k du dinh dat hang tiki nua"
5,Cực kì hài lòng,"vải mịn đẹp, hàng may chắc chắn, rất đáng tiền mua. lời khuyên chân thành mọi người nên mua."
5,Đáng mua,"Mua quần áo online cũng nghĩ hên xui thôi, Không ngờ thích vậy. Chất vải mát. giặt xong hơi nhăn nhưng không co rút. 
Nhưng mà cổ áo hơi nhỏ nên mặc khó (hoặc do đầu cháu mình to, không biết nữa)"
2,Giao 1 combo nhưng tính tiền 2 combo,"Em có đặt 2 combo (6 bộ). Tuy nhiên Tiki chỉ giao 1 combo tức 3 bộ, nhưng lại tính tiền 2 combo. Thành ra 1 bộ tới gần 100k. Mong tiki giải quyết vấn đề này giúp em ạ."
5,Cực kì hài lòng,"đồ đep vai mềm con mặt nhìn yêu lắm, gia cung hop tui tiền, giao hàng cung de thuong, minh mua 6bo shop gui 6 hoạt tiết khac nhau mjnh rat hài lòng 😀"
5,Cực kỳ Hài lòng về sản phẩm,"Chỉ có 2 từ"" xuất sắc""


màu siêu đẹp, đường may chắc chắn. vải mát.
..............................................................................................."
5,kojiba,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, rất đáng tiền, vải tốt, mọi người nên mua nhé :v"
5,Mát mẻ và thoải mái.,Mặc mát mẻ và rất phù hợp với giá tiền. Mình thì không thích màu đen lắm vì cảm giác đồ tối màu sẽ hấp thụ nhiều nhiệt hơn.
5,kojiba,Áo đẹp như hình nè..vải ok lam nha...đáng mua nha mấy bạn trai.
5,Cực kì hài lòng,"mình mua hàng của gian kojiba thấy hàng rất ok nhé, áo mặc mát thoải mái, sẽ mua thêm"
4,áo hơi ngắn và bé,áo chất liệu ổn gọn nhẹ. đáng mua. nhưng ai to con thì nên cân nhắc tầm 75kg là vừa size xl
5,Ưng ý,"Duyệt 
Đẹp mặc mát không phải nghĩ
Lỡ mua size to nhưng cũng được bơi trong áo cho nó thoáng mát"
3,Bình thường,"Hàng tốt, giao nhanh. Mua size XL nhưng mặc vào hơi ngắn (tôi cao 1m68, nặng 62 kg)"
1,QUÁ TỆ,"Đúng là phí hơn 100k, áo như một cái giẻ lau, không thể chấp nhận được"
4,Giao hàng nhanh,"Vãi mát, mặc thoải mái. Giao hàng nhanh. Đường chỉ k chắc chắn lắm"
3,Bình thường,Mình mua size XL. Mà gửi áo size L.
1,Sản phẩm kém chất lượng,Hình sản phẩm thật với hình không giống nhau chất lượng vải tệ nếu nhiw shop bán đúng hình giá không giảm mua vẫn được cái này để giảm giá mà bán sản phẩm khác treo đầu dê bán thịt chó là sao
4,Hài lòng,"Tiền nào của đó... Với giá tiền này thì ko đòi hỏi gì nhiều...nhân viên giao hàng nhanh, trước thời hạn quy định..."
5,Cực kì hài lòng,"Áo mặc vừa người, vải mát co dãn tốt, hơi nhàu chút"
5,Cực kì hài lòng,rất mát . đặt nhầm size to xl đặt lại 2 cái size L
3,Bình thường,"Các đường chỉ may chưa được chắc chắn,."
3,Bình thường,mỏng quá chống nắng ko biết hiểu quả ko 🤔
1,Rất không hài lòng,Áo sai xl gì mà bé tý. Ko hiểu
5,Cực kì hài lòng,áo bận mát. Hài lòng
