ratings,titles,comments
4,Hài lòng,Hàng chất lượng giống vs ảnh 100% nhưng có chỗ cần khắc phục chỗ nón ghi mực lên không xoá đi đc
3,Bình thường,"Đường may k đẹp lắm, lộ chỉ dư và đường may đi may lại
với giá này thì sp xài tạm đc"
3,Bình thường,mua 2 cái màu vàng mà giao cái cam cái vàng .làm sao đổi lại đây shop
5,Nên mua,"áo giống như hình, chất lượng tốt 
hài lòng về tiki.Đây là lần t4 tôi mua hàng của tiki"
4,Hài lòng,áo đẹp vừa túi tiền mà xuân tia kéo hơi khó mà bên trong là dù chứ ko phải lưới
1,Rất không hài lòng,đường may sơ sài. lớp lót ở trong và ngoài không đều nhau.
1,Rất không hài lòng,quá khác nhau mã thì đúng không biết có gửi nhầm hay không yêu cầu bồi thường
5,rat dep,rat dep va hoan qua that hop voi luoi tuoi thoi nay
2,Không hài lòng,Đừng ai khổ như e nhé rõ ràng bấm vào chọn size l rồi mà vẫn nhảy về size m thế là ko để ý bây h toang ko mặc vừa :((((
5,Cực kì hài lòng,Sản phẩm cũng được nhưng mà nhiều đốm trắng quá giống như 101 con chó đốm ak. Giao hàng nhanh.🤣🤣🤣
4,Hài lòng,"chất vải rất tốt
áo đẹp ok , giao hàng nhanh .Giống như trên hình"
5,Cực kì hài lòng,"Áo  chất lượng, mát mẻ,nhưng size L tưởng rộng và bự ai nhè hơi nhỏ so vs tôi mà mặc vẫn đc"
4,hmm,nói chung là tiền nào của đó giá gốc của cái áo này tôi nghĩ là 70k nếu mà giá gốc là 169k thì có hơi quá
1,có mua bên shop 1 cái áo thun,mình đã nhận hàng nhưng mình có vài vấn đề muốn nói với bạn . mình rất thất vọng về sản phẩm ?
3,Bình thường,Mua về r mới bt chất liệu vãi hơi Dỏm keo rắc trên áo hơi dính nhưng cũng bền
5,ok,hàng okkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
4,Hài lòng,"Áo mỏng mặc mát, hoạ tiết đẹp. Tuy nhiên vì là hoạ tiết phun lên vải nên mình không hài lòng cho lắm và cái hình mặt cười đối với màu đen thì viền bên ngoài đã sắp chuyển thành màu đen theo màu vải luôn rồi."
4,Hài lòng,"Tiki giao hàng nhanh, thường là trước 1 ngày
Áo đẹp, kiểu dáng giống trong ảnh mà tay áo lại hơi ngắn..
Nói chung là sản phẩm này tốt - giá hợp lí"
5,Đánh Giá Sản Phẩm,"Mặt cười bên phải bị lem, dính lông chỉ đen, mặt cười màu vàng muốn thành màu đen, nhưng với giá này thì đã quá ok rồi! Cảm ơn shop!^^"
2,Không hài lòng,áo xấu... với lại mình trả lại cũng được mấy ngày rồi nhưng sao chưa thấy tiki hoàn tiền vậy ạ... thất vọng😓
5,Cực kì hài lòng,"áo giao đúng mẫu, phần logo thì nhìn kĩ thấy ko đẹp lắm.. nhưng tổng thể thì ok"
4,Hài lòng,Áo đẹp nhưng vải hơi mỏng xíu nhưng mà đẹp hợp túi tiền mọi ng nên mua ủng hộ shop
3,Bình thường,"Áo hơi bự và dài , tôi 1m67, 58kg mặc hơi rộng và dài, đường mai có bị đứt chỉ."
3,Bình thường,lần này tiki giao muộn hơi mọi lần chắc do trời mưa. Áo cũng đẹp
1,Rất không hài lòng,"Áo tệ khiếp chỉ mặc được 1 lần, khuyên thật không nên mua=)))))))"
4,Hài lòng,"áo dài rộng đẹp như hình, chỉ có cái mặt cười trên tay áo hơi mốc"
5,Cực kì hài lòng,"Rất ưng ý Sp.Đóng hộp cẩn thận,Vải mềm mặc rất thoải mái."
1,Không như hình ảnh,"Nhận được áo, vải mỏng, form cũng không giống với hình ảnh."
5,Cực kì hài lòng,hàng tốt ! đẹp ! vãi dày ! mặt mát ! chúc shop thành công ...
4,Hài lòng,áo hơi rộng e muốn đổi lại size nhỏ hơn dc k ạ
5,Cực kì hài lòng,shop bán hàng chất lượn áo tem đẹp
2,Không hài lòng,Áo đẹp mà Size L rộng quá
1,Rất không hài lòng,áo màu xấu hơn hình .....
2,Không hài lòng,L mà rộng quá
3,Bình thường,
5,Cực kì hài lòng,"Hàng đẹp mua nhiêu tiki nên cung yên tâm.  Vừa túi tiền nhân viên giao hàng lịch sự , hàng được đóng gói thẩm mỹ. Ae mua hàng trên tiki là thấy an tâm nhất."
5,Cực kì hài lòng,phải nói là thích thật sự luôn í . shop chu đáo ghê . giao hàng sớm hơn dự kiến.  chất liệu vải mềm mịn không làm khó chịu khi mặc . shop còn tặng cả khẩu traq nữa cơ chứ 😊
5,đã mua áo,giao hàng đúng mẫu. chất liệu mỏng. size vừa vặn. giá rẻ. nói chung ổn
5,Cực kì hài lòng,hàng đẹp ! vải tốt ! chúc shop thành công hơn !
5,Cực kì hài lòng,"sp tốt, chất lượng phù hợp vs giá"
5,Cực kì hài lòng,Mặc Khá là đc và đẹp vừa ý tôi
5,Cực kì hài lòng,"áo đẹp, rộng thoải mái"
5,Cực kì hài lòng,"áo rất là ok 
đẹp"
2,Không hài lòng,áo ko như hình
1,Rất không hài lòng,Nó đã bị rách
5,Hài lòng về dịch vụ,"Mình đặt hàng và nhờ TIKi giao đúng vào dịp sinh nhật ông xã. May mà bên TIKI team hỗ trợ nhiệt tình nên giao sản phẩm sớm hơn cả mong đợi nữa. Áo đúng như  hình, vải cũng được. Vì mình mua tặng nên cũng ko được xem sp tận mắt. Nhưng cũng khá là ok rồi.
Xin cảm ơn"
4,Hài lòng,"Hàng chất lượng, đúng mẫu và không bị lỗi. Mình cao 1m74, nặng 67kg mặc size XL rất vừa. Hi vọng shop duy trì được chất lượng"
2,Không hài lòng,"mình nhận hàng và hài lòng, tuy nhiên chọn size hơi nhỏ. mình đã liên lạc với đơn vị cung cấp  nhưng chậm trễ trả lời và không nhiệt tình. Hơi thất vọng, tiki xem lại nhé"
2,"Không vừa, không hài lòng","Trước có từng mua áo trên Tiki đến nay mặc vẫn ổn, trong khi lần này mình đặt cùng size với lần trước nhưng lại cực kì chật, Tiki có hỗ trợ đổi size lớn hơn không?"
5,Áo tốt,"Áo như trong hình, cho 5sao nhưng do cỡ M mình đặt lại ngắn hơn M bình thường, không biết mình có đổi được không shop?
Đổi sang L."
1,Không hài lòng,"Áo mua không đúng kích cỡ, thủ tục đổi hàng phức tạp.Rất không hài lòng."
4,Hài lòng,"vải tốt, giá rẻ, nhưng màu xám thấy rõ mồ hôi thấm vào quá ko thẩm mỹ lắm"
4,Size chật,"Mình mua 2 áo size XL bị chật, shop có thể đổi lên size XXL được không."
5,Cực kì hài lòng,"Sản phẩm đẹp, rất mịn và mát. shop rất nhiệt tình và vui vẻ"
5,Cực kì hài lòng,"Áo rất đẹp, rộng , thoáng và mặc rất thoải mái."
2,Không hài lòng,"Đặt cúc đen nhưng giao cúc trắng. Nhưng vấn đề này ko sao. Quan trọng là mình 1m79, 72 73 kg mặc size XXXL (size to nhất) nhưng thấy chật, cụ thể là mặc vừa in nhưng trong tư thế đứng xuôi tay kiểu người chết :) không cử động được. Xăn tay áo lên thì ổn hơn chút chứ xả tay áo và cài nút tay thì hoàn toàn không cử động được. Size này chỉ phù hợp cho người dáng vóc nhỏ con mà thôi. Bạn nào tướng ngon trai thì đừng mua, mặc ko vừa đâu."
2,Không hài lòng,nút thì thay y như hàng củ đom nút lại. đường may thì lỗi tùm lum . lên lai thì chỉ lòng thòng . y như hàng đổ đóng ngoài chợ dạng siêu khuyến mãi . tiki chứ có phải bên mấy trang kia đâu mà bán hàng chọp giựt vậy
3,Kích thước không chuẩn,"Tôi lựa chọn áo theo tiêu chuẩn cho người châu Á theo cân nặng và chiều cao cho nam Uniqlo, lớn hơn một size là XL. Tuy nhiên, áo nhận được rất chật, không biết theo tiêu chuẩn nào??? Nên chăng nhà sản xuất đăng kích thước chuẩn của mình để khách hàng được biêt, chon cho chuẩn."
5,Sản phẩm tốt,"Giá hạt dẻ nhưng chất lượng khá tốt. Form áo đẹp, nhưng size thì phù hợp với người gầy hơn, mình 168cm 54kg nhưng mặc size L vẫn vừa. Do vận chuyển từ Hà Nội vào TP. HCM nên mình nhận hàng hơi lâu nhưng vẫn chấp nhận được."
4,"Size nhỏ hơn so với thực tế, nên mặc không vừa có đổi size khác lớn hơn được không ạ. Mình chịu phí ship","Chất vải đẹp, mẫu mã tốt, Tiki giao hàng nhanh và chu đáo, áo size nhỏ hơn so với thực tế các hãng áo khác nên mình mặc không vừa, Tiki có thể đổi hàng lại cho mình không ? Mình chịu phí ship hàng. Mong sớm nhận được trả lời"
5,Hàng đẹp,mình rất sợ mua đồ trên mạng ....nhất là quần áo vì hàng đa số không giống hình ....nay đánh liều mia của shop 2 cái áo ....đẹp lắm hàng y chang hình...mình hứa mai mốt có mua áo quần thì luôn mua sản phẩm của shop này ❤
5,Cực kì hài lòng,mình mặc size XL nhưng khi mình mua 2 cái thì mình lại đặt nhầm 1 cái là size L.giờ có thể cho mình đổi 1 cái thành size XL được không ạ??mình mua cái này là cái thứ 3 ở bên shop rồi.
3,Bình thường,Minh nhận được hàng roi. Nhan vien giao hang nhiệt tình. Áo vải cũng được nhưng chỉ có điều nhìn hơi cũ .. giong như hàng tồn kho lâu ngày vậy đó. Nhiều vết bẩn nhắc
5,Cực kì hài lòng,"lần nào mua tiki cũng ưng cả,  giá hợp lí,  giao hàng nhanh,  vải cũng mát nữa,  hơi chật tý vs có sứt chỉ vài chỗ nhưng ko sao,  bỏ qua đc  👍👍👍"
5,Áo Sơ Mi Nam KOJIBA Dài Tay Công Sở,"Áo Sơ Mi Nam KOJIBA Dài Tay Công Sở chất liệu tốt, vải đẹp, mặc lên dáng chuẩn.
Màu sắc rất ưng ý, giá thành rẻ so với thị trường
Sẽ tiếp tục ủng hộ"
5,Cực kì hài lòng về sản phẩm,"áo rất đẹp ,mình cực kì thích, đúng như quảng cáo. mình rất hài lòng"
5,Cực kì hài lòng,Sản phẩm tốt giao hàng rất nhanh luôn sẽ tiếp tục ủng hộ shop 😘
4,Hài lòng,đẹp thì cũng có nhưng hơi mỏng nha cho dày thêm tí xíu đi ok.
5,Cực kì hài lòng,Tốt lắm mn
5,Cực kì hài lòng,Hàng ok nha xxl thấy hơi nhỏ xíu
5,Cực kì hài lòng,Áo đẹp rất tốt tôi rất thích
3,Bình thường,Vì chất liệu vải ko mát
5,Cực kì hài lòng,"Áo đẹp, giao hàng cực nhanh"
5,Cực kì hài lòng,rất là đẹp ❤❤❤
4,Hài lòng,"Áo OK, giống hình"
5,Cực kì hài lòng,"Sản phẩm đẹp, chất vải mềm và co giãn, form ôm nên các bạn nên nới ra 1 size thì tốt hơn, mình đã đặt size xxl nhưng có lẽ phải đặt size 3x cho đợt sau. Mình sẽ ủng hộ shop"
5,Cực kì hài lòng,"Quá ok rồi, bao đóng gói thôi cũng thấy ngon rồi, áo đẹp, vải mịn, còn có thư cảm ơn, viết ko cứng nhắc. Tổng quan thì 5 sao"
5,Cực kì hài lòng,"Áo đẹp lắm, mình đã đặt thêm 2 cái nữa"
4,Hài lòng,"sản phẩm chất lương, giao hàng đúng hẹn"
3,Bình thường,"Chấp nhận được 
Giao hàng nhanh chóng"
3,Bình thường,Size xl nhưng hơi nhỏ
5,Cực kì hài lòng,Áo rất đẹp nhé.
5,Cực kì hài lòng,rất đẹp ạ
4,Hài lòng,"Điểm ưng bụng: Đúng size, đúng màu, màu vang đỏ rất ưng ý, chống nắng tốt, may cẩn thận ko chỉ thừa, có túi trong khá sâu, túi ngoài có dây kéo, ko sợ rơi đồ.
Điểm chưa ưng: kín gió quá, mặc khá nóng. Phần vải trong của tay áo ko may dằn lại nên khi mặc cứ bị lòi ra ngoài cổ tay."
5,Cực kì hài lòng,"Sản phẩm chất lượng, áo jacket có 2 túi tay ngoài và 1 túi trong. Bận đi xe đường dài chắn gió bụi tốt. Hàng giao nhanh, gọn, màu sắc trẻ trung có điểm trừ là vải hơi mỏng."
5,Cực kì hài lòng,"Shop giao hàng rất nhanh,  sản phẩm đúng mô tả, mẫu mã đẹp, Shop còn gửi kèm thư cảm ơn khách hàng, mình  rất thích  shop. Nhân viên giao hàng vui vẻ thân thiện.  Mình luôn ủng hộ shop và Tiki."
5,Cực kì hài lòng,"màu navy hơi đậm mình thích nhạt hơn xíu, form áo đẹp, chất dù mềm có lót vải bên trong, túi trong sâu rộng đựng được smart phone phục vụ tốt có bảo hành đổi trả cho shop 5 sao, chúc shop buôn bán đắt hàng"
5,Cực kì hài lòng,"biết thương hiệu Goking đã lâu, mua đồ của hãng thì yên tâm về chất vải. form áo mặc lên đứng dáng đẹp lắm nha. nhưng mà sao đợt này giao hàng hơi chậm xíu"
5,Cực kì hài lòng,"Mình mua 2 mẫu áo khoác gió của shop. Mình 63kg mới đầu ko biết chọn nhầm size M, may shop hỗ trợ đổi qua L cho mình cả 2 mẫu. Thậm chí đổi qua màu navy shop cũng OK. hài lòng dịch vụ và sản phẩm. Cho 5*"
5,Cực kì hài lòng,"Trước có đến shop mua 1 lần rồi, thích quá nên giờ lên tiki mua thêm cái nữa. Áo đơn giản mà đẹp có phối thêm bề vai nhìn trẻ trung hiện đại. Vải dù của shop rất OK. Sẽ giới thiệu cho bạn bè."
5,Không chê vào đâu được,"Đã nhận hàng. Đúng màu, đúng mẫu. Mặc vừa khít người luôn, shop tính size khá chuẩn, vải đẹp. Shipper nhanh gọn, nhiệt tình và lịch sự."
5,"rất thích, sẽ ủng hộ khi shop ra thêm màu","hôm Út đi đà lạt mặc áo này ấm cực kỳ, áo gọn nhẹ chứ không cồng kềnh, mặc đi chơi rất đẹp và tiện, shop ra thêm màu mới Út sẽ hủng hộ nữa"
5,"hàng ổn, khá hài lòng","Áo khoác thích hợp cho trời se lạnh hoặc đi xe máy, tuy nhiên cần cải thiện đường may, may dày hơn nữa phái dưới cánh tay, đôi dòng góp ý cùng shop"
5,"Chất Lượng Tốt, Giá Cả Hợp Lý.Giao hàng nhanh.","Mua quần áo bên shop không dưới 5 lần. Nhưng lần nào cũng có trải nghiệm tốt về sản phẩm. Chất liệu vải cotton mát, co giãn tốt.Đường may chắc chắn không bục, ko hề có lỗi lầm gì cả. Rất thích sản phẩm của shop nhé. Tin tưởng cho 5* luôn."
5,Rất ok giá này. Thanks shop và tiki yêu quý.! Tôi đã mua hàng.,"Tôi đã nhận được hàng đúng thời gian dự kiến. Về sản phẩm rất đáng đồng tiền bắt gạo ae làm đôi bộ chơi chơi, đường may giống như điêu thuyền lun á.! Màu mè tốt không  xuống màu , như vậy so sánh với các thương hiệu nổi tiếng là khá ổn nha. Cảm nhận quá  tuyệt vời. Quyết định gửi cho shop đánh giá 5 sao chỉ ở nhà nhấn nút là có áo mặc. hihi
P/s : Túi thơm tặng kèm rất thơm nhé shop ơi! Lần sau mình sẽ ủng hộ tiếp ha."
5,Vợ mình bảo ưng ý. Mặc đẹp không chê.,"Đây là lần thứ 2 tôi mua sản phẩm.
Tôi thấy rất ưng ý. Sản phẩm đúng màu, đúng như  hình quảng cáo. Chất vải rất ok, thoáng mát.Co giãn tốt, không bị xù khi giặt. Hàng khá bền và giữ màu tốt.Form dáng chuẩn đúng size của mình.
Mặc vào trẻ thêm mấy tuổi. Hihi Xứng đáng tiền thưởng của vợ rồi."
5,"Chất Lượng Tốt, Giá Cả Hợp Lý.Giao hàng nhanh.","Mình đã nhận hàng sớm hơn dự kiến giao hàng 1 ngày. Rất hài lượng vì chất lượng giao hàng nhanh. Về sản phẩm đã mua, mình đã đăng kí mua 2c màu xanh size M tại shop này. Hiện tại đã nhận được hàng và đã khui box. Về giao diện sản phẩm khá đẹp, tươi sáng. Chất liệu vải được quảng cáo là cotton thì mình cảm nhận thấy có vẻ đúng( khá mát, mềm mải, có khả năng co giãn tốt nhưng không bị biến hình như một số sản phẩm rẻ tiền mà mình đã từng trải nghiệm "" ví dụ như 1 shop top 1 tại tiki luôn"". Có 1 điểm mà mình thấy khá hay của shop này là có thêm phần tri ân khách hàng mua hàng bẳng quà tặng. Đó là điểm mình cảm thấy thú vị nhiều đó ak . Hy vọng shop bán hàng và tiki tiếp tục xây dựng cách thức bán hàng như thế nhé. Luôn tin tưởng vã sẵn sàng tiếp tục ủng hộ. P/s : Hôm nay thời tiết mát mẻ, mặc đồ mua rất thoải mái nên thích viết nhiều. Mong tiki đừng chê, mong các bác đừng gạch đá.hehe"
5,"Chất lượng tốt, giá cả hợp lý.","Mình đặt hàng và nhờ TIKi giao đúng vào dịp sinh nhật ông xã. May mà bên TIKI team hỗ trợ nhiệt tình nên giao sản phẩm sớm hơn cả mong đợi nữa. Áo đúng như hình, vải cũng được. Vì mình mua tặng nên cũng ko được xem sp tận mắt. Nhưng cũng khá là ok rồi. Xin cảm ơn"
5,"Sản phẩm tốt, chất lượng dịch vụ chu đáo,nhiệt tình.","Sản phẩm  đẹp ,áo mặc vào rất mát mẻ,quá thích luôn,chất liệu co giãn tốt.
👍👍Triệu like cho sản phẩm này,lĩnh lương mua thêm mới đc.
Còn được tặng kèm túi thơm treo tủ quần áo.
Shop chu đáo, chất lượng phục vụ tốt."
5,"Chất lượng ổn, hình thức đẹp, giao hàng nhanh.","Giao hàng nhanh. Sản phẩm về hình thức giống như quảng cáo,về chất lượng có lẽ phải sử dụng 1 thời gian mới đánh giá chính xác được tuy nhiên với chi phí để có món hàng thì hài lòng."
5,Hài lòng.,"Áo chất lượng tốt, mình đã mặc vài lần và đem giặt máy đều ko có vấn đề gì cả. Màu sắc thì vẫn vậy. Ko bị giãn, ko xù. Như vậy là khá tốt."
5,"Áo đẹp, chất lượng, giá phù hợp.","Mình đã nhận được áo, áo rất tốt rất hài lòng. Anh bạn đồng nghiệp của mình  muốn mua thêm hai cái áo nữa không biết shop  còn khuyến mại không nhỉ?"
5,Rất hài lòng và ưng ý.,"Áo đẹp ,chất liệu mát mẻ, form dáng được. 
Mọi thông tin giống như đăng bán, mình tin tưởng và ủng hộ shop tiếp thời gian tới nhé."
4,Hài lòng,"Nhờ có Tiki Now nên sản phẩm giao rất nhanh.  Vải ok, màu sắc đa dạng. Mình mua mấy màu dễ mặc nhất cho chồng. Hy vọng ko dãn nhanh và loang màu.
Tuy nhiên, ko hài lòng ở chỗ: 4 cái áo bị gói trong 1 cái hộp nhỏ. Mở ra thấy áo bị cuộn cong, kiểu cố nhét cho vừa cái hộp =.="
4,Hài lòng,"Đã mua và chất lượng áo + đường may tốt.
Tuy nhiên giá đây là 85k so với sản phẩm khác của shop:
https://tiki.vn/ao-thun-nam-5s-co-tron-cao-cap-tre-trung-thoang-mat-tham-hut-mo-hoi-nhieu-mau-p46354233.html?spid=46354237
chất lượng áo y chang nhưng chỉ có 59K thôi. Nên mua bên 59k để tiết kiệm hơn."
3,Tiki chưa xử lý đơn hàng trả áo,"Mình có yêu cầu trả áo và shipper đã lấy hàng đi ngày 16.03 đến nay chưa có bất cứ phản hồi gì từ tiki. mong tiki kiểm tra tình trạng đơn hàng, mình rất muốn biết tình hình."
5,Đúng như mô tả,Mặc thấm hút mồ hôi thật. Khá mát. cứ tưởng giá rẻ thì chất cũng xấu. Nhận hàng thì suy nghĩ khác r. Vote cho shop 5sao
5,Rát thích,Chất vải co giãn. sờ vào mát. Từng mua áo có chữ B của shop. chất này mát hơn chất logo chữ B
5,Cực kì hài lòng,"áo chất đẹp giá rẻ, thích cái mác này in luôn trên áo nên ko bị cộm ở gáy như một số áo khác"
5,Vải mát,"Co giãn tốt. GIÁ rẻ, chất lượng này so vs mức giá 79k là quá ok rồi. Sắp đủ bộ sưu tập màu của shop"
5,Cực kì hài lòng,"đã nhận được hàng, không chê vào đâu được ,tiếp tục ủng hộ thương hiệu và cả shop iu nữa"
5,Cực kì hài lòng,"Hàng sale off hay sao ý, thấy ghi trên cổ áo là 179k, mặc thoải mái hơn so với giá 79k. Đi chơi cũng đẹp"
5,Cực kì hài lòng,"Vải mỏng nhưng co dãn tốt, mặc rất mát và ôm. Chịu khó tập ngực lên 1 tí là mặc sẽ rất tuyệt :)"
5,Rất hài lòng,"Hàng giống trong ảnh 
Mặc vừa người thoải mái
Có điều hơi nhiều chỉ thừa chút
Nói chung là sản phẩm ổn, áo đẹp"
3,Bình thường,"Tiki giao hàng nhanh, sản phẩm như hình chỉ có điều là mặc áo này đi nắng thì rất nóng đó không thoát nhiệt được"
1,Rất không hài lòng,size áo không đúng tiêu chuẩn quá thất vọng đề nghị tiki không hợp tác với shop này. mất hết cả uy tín
4,Hài lòng,"Hàng đẹp, đúng mẫu, chất lượng vải dù loại thường so với giá."
5,Cực kì hài lòng,"Áo đẹp, giống như hình. Mình cảm thấy mua hàng trên Tiki rất tin cậy."
1,Rất không hài lòng,giao sai size ko cho đổi còn không nhận là mình bán
1,Rất không hài lòng,giao khác hoàn toàn trong hìnhà còn chật hơn nũa
1,Rất không hài lòng,"không như shop đã ra size , áo size xl mà như size M"
2,Không hài lòng,"không giống như trong hình
chất lượng thấp"
5,Cực kì hài lòng,"Đẹp, màu chụp trong ảnh khác màu áo quá"
1,Rất không hài lòng,"đặt 2 áo size M và L,
áo size M to hơn cả á size L.
mặc rộng cần lời giải thích từ shop.
(áo size M cho 1 sao vì quá to)"
1,Rất không hài lòng,"xấu,,,,polo j mà hình ảnh trên trang web bán hàng thì ok mà hàng giao xấu. 
mua tiki mấy lần lần nào hàng cũng tệ .bỏ luôn"
5,Cực kì hài lòng,QUÁ NHANH.....QUÁ NGUY HIỂM.....MÌNH RẤT ƯNG VỀ SẢN PHẨM.....KO CÓ CHỖ NÀO ĐỂ CHÊ CẢ.....THANKS SHOP VÀ TIKI NHÉ....
2,Không hài lòng,"Giao hàng đến tận 10 ngày, rất rất chậm. 
Hàng đeo, giao đúng mẫu, chất liệu vải mềm, mát"
4,Hài lòng,"sp khá đẹp chất liệu mềm mát ,chưa mặc nên chưa biết có bị xù lông không"
5,Cực kì hài lòng,Áo đẹp mình mua cả bộ của shop mặc rất thích.se mua thêm
4,Hài lòng,Chất liệu vải mềm thấm mồ hôi nhưng sản phẩm đóng gói nhìn cũ ko sang.
2,Không hài lòng,Đặt seri M mà nhận hàng lại là 2XL mặc ngang váy
4,Hài lòng,"chất áo đẹp nhưng không hài lòng, vì mua màu xanh lại giao màu xám"
1,cực kỳ vớ vẩn,"Hàng mỏng, side XXL mà ngắn cũn cỡn. Khuyên các bạn đừng mua"
5,Cực kì hài lòng,Áo khoác đẹp xịn xò nha shop. Rất thích mua hàng trên tiki
4,Hài lòng,giá tiền và sản phẩm thì tạm ổn rồi...............
5,Thíc lắm nha,"Rất thíc nè , ủng hộ shop dài dài mãi yêu tiki yêu"
5,Cực kì hài lòng,rất okê
4,Hài lòng,Ok
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,"Rất không vừa lòng với sản phẩm khi kêu là oversize 45~69kg trong khi mình chỉ 50kg mà mặc vừa chật vừa ngắn, cứ như đi mua đồ mà k lựa size trong khi không có gọi hỏi xem khách hàng muốn mua bao nhiêu màu hay hỏi xem có càn up size to cho nam hay không ... nếu có -1 ~ -5 sao tớ sẽ cho -3"
1,Rất không hài lòng,"sản phẩm rất tệ,shop bảo hình đăng giống thật thế mà sản phẩm như thế này đúng chuẩn treo đầu dê bán thịt chó"
1,Ko hài lòng,Áo cũng được nhưng áo khác hình tay áo rất ngắn áo lúc khui có mùi rất khó chịu nếu đc mình muốn tiki đổi áo giúp mình hoặc lấy lại hàng và hoàn tiền giúp mình
5,Cực kì hài lòng,"69k giá hợp lý cho 1 chiếc áo mềm mịn,  màu sắc đậm đà đẹp mắt hơn trong hình."
4,Hài lòng,mình đã nhận được hàng đẹp oke nhưng ngắn quá shop ơi mình ko mặc được shop có thể đổi cho được ko ạ
5,Cực kì hài lòng,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍
1,Rất không hài lòng,"Chất liệu vải thun loại thường không tốt, hình in không đều màu.
Giá bán rẻ nên giá nào của nấy"
3,Bình thường,áo màu đẹp nhưng cổ áo khác với trong hình.Nó được sửa lại
1,sản phẩm rất tệ,"Áo nhỏ, áo freesize dưới 69kg mà mình 50kg mặc thấy rất chật. Với lại vải mỏng kinh luôn."
5,Cực kì hài lòng,sản phẩm vừa ship về rất vừa ý chất vải tốt dày không nhăn
5,không hài lòng về màu áo,"form áo đẹp, chất vải đi đôi với giá tiền, dày nhưng không phải tốt, phần chữ in khá dỏm, giặt vài lần là tróc, nhưng cũng ổn
điều duy nhất t không thích ở đây là cái phần màu kem nó đậm hơn so với hình nhà bán hàng cung cấp
:(((
nói chung là áo cũng tạm, lúc nhận hàng thấy áo hơi hụt hẫng vì nó k như mk mong đợi :(((("
5,Cực kì hài lòng,"Giao hàng nhanh, áo cực đẹp, vải rất ok, nhìn trên hình có vẻ mỏng nhưng khi nhận sp vải rất tốt.  Mn nên mua"
5,Hàng ok vừa túi tiên. 100k ổn k đòi hỏi thêm.,65kg cao 1m73 vừa mặc nếu lớn hơn chắc chật k vưa hoac om sát. Hang dep phổ thông vừa túi tien. Giá vậy hang vậy hợp lí có 100k nên k đòi hởi như 300-400k duoc
5,Rất hài lòng,"Giao hàng nhanh, gói đẹp, sản phẩm như hình. 1m73 65kg rất vừa nha mọi người"
5,hàng đẹp,"vải đẹp ,giao hàng nhanh hơn dự kiến. nhân viên giao hàng thân thiệt .tôi lựa chọn tiki là đúng"
1,Rất không hài lòng,Áo ko giống như hình. nhăng nheo đồ cũ lần đầu tiên cũng như lần cuối.
5,Hai Long khi mua,Mua tôi toi hai Long giao nhanh dung hang dung mau ao gia ca binh thường chat lượng tốt  thích vi các ban phục vu uy tin
4,tốt,sp.giống hình 100%.vải mịn. mặc thoải mái. màu đẹp. bên trong ao co nhũng sợi long nhỏ. âm ap khi đông về
1,tệ,lúc chưa giặt thì như hình quảng cáo.giặt rồi là lem màu sau lưng tùm lum.
1,Rất không hài lòng,"không như giới thiệu sàn phảm,chưa tốt lắm.Mong nhà cung cắp xem lại để phục vụ được tốt hơn"
4,Hài lòng,"Chất lượng tốt và mẫu mã hợp với các độ tuổi.
Điểm trừ: Cỡ XL (tiêu chuẩn nhà Sản xuất VN) mà nhỏ tựa cỡ M tiêu chuẩn chung châu Âu. Người VN bây giờ hình thể đâu còn có còm nhom, nên cần thay đổi tiêu chuẩn kích cỡ, hơn nữa, thời tiết nóng việc mặc áo chật thì không dễ chịu."
3,Bình thường,vải thi được nhug mà size v thi k đúng. Size L of shop thi 70_79kg. ck minh co 56 kg mac size L con bị chật nua. đề nghi shop nên để size lai chứ để như v thi se chon đồ k đung size đuoc
1,Đánh giá sản phẩm quá tệ,Không ra gì. Không mặc được. Đặt xl mà nhỏ như size S. Trời ơi là trời. Sao mà mặc????
1,Rất không hài lòng,shop tư vấn size M từ 60 đến 65kg mà mua về sọt vô tới ngực là chật cứng ko vào dc rồi. mình 64kg
5,Cực kì hài lòng,"Áo đẹp, giá hợp lý, nên mua ạ"
5,Cực kì hài lòng,"Áo đẹp, chất lượng phù hợp với giá."
1,Rất không hài lòng,"Sp quá tệ, không thể mặc được"
5,Cực kì hài lòng,"áo đẹp, giống ảnh mẫu"
4,Hài lòng,Cũng được
5,Cực kì hài lòng,cực hài lòng
4,chất lượng sp,"đường kim mũi chỉ khá ổn, chất vải sờ vào mịn đều , áo mặc rất hợp cho mùa thu đông"
5,Cực kì hài lòng,nên mua áo rất giống như ảnh 2 lớp mềm có túi trog dể đựng thứ qtrong nhỏ nhặt
5,Cực kì hài lòng,"hàng đẹp,chuẩn,rất đúng với hình ảnh,giao hàng nhanh."
4,Hài lòng,"Áo khoác đẹp, tốt trong tầm giá. cảm ơn shop và tiki"
