ratings,titles,comments
5,Đế lót êm và dày,Đế lót êm và dày. Mang rất êm chân. không biết sao bao lâu mới bị xẹp như những bạn khác phản hồi. Nói chung là hài lòng. Một điều nữa là giao hàng nhanh.
4,Hài lòng,"vừa với đôi dày,êm chân khi mới mang giày...nhưng đi một thời gian miếng lót giày xẹp xuống độ dàn hồi sẽ không còn như trước nữa"
5,Cực kì hài lòng,"lớp EVA hơi mỏng ở mũi chân nhưng bù lại mang rất êm, nhìn chung cũng khá ổn!"
5,Rất tốt,Giống mô tả chưa sử dụng thực tế nhưng về cơ bản là hài lòng
4,Hài lòng,Giá hợp lý .. đi êm chân 😍😍thanks 👍
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
5,Cực kì hài lòng,"Ảnh chụp là đã qua sử dụng 1 tuần , Giày êm nhẹ ôm chân, a e nên mua đôi này."
5,Cực kì hài lòng,Giày đẹp quá lại còn mềm nữa
4,Hài lòng,"Giày đẹp, vừa chân, êm. Hy vọng bền.
Tất km loại dày, dài phù hợp cho mùa đông."
5,Cực kì hài lòng,"Ko biết bền hay ko, nhưng đẹp và đúng như mô tả. Vote shop 5sao."
5,Cực kì hài lòng,Hàng đẹp và chất lượng tôi rất hài lòng
5,Cực kì hài lòng,Giày Nhật chính hãng rất đẹp
5,Cực kì hài lòng,hàng cực kì tốt :D
5,Cực kì hài lòng,san pam tot y nhu hinh
3,Bình thường,đế cứng lắm
5,Cực kì hài lòng,
5,Cực Kì Hài Lòng,"Giao hàng nhanh, giày đẹp ❤️
Chất lượng sản phẩm tuyệt vời
Đóng gói sản phẩm rất đẹp và chắc chắn
Shop phục vụ rất tốt
Rất đáng tiền
Thời gian giao hàng rất nhanh"
4,Hài lòng,"Giày đẹp. Giao hàng nhanh. Nhưng size quá bé so với size tiêu chuẩn. Size 38 mà như 36,5. Mình muốn đổi sang size 39. Vui lòng hướng dẫn cách đổi."
5,Cực kì hài lòng,"Giày đẹp,Giáo hàng nhanh hơn so với dự kiến.Rất thích và rất hài lòng🤩"
2,Không hài lòng,sản phẩm hơi tệ so vs mong cho.  chán lần dâu tiên mua o tiki mà vậy á
5,Cực kì hài lòng,Đáng tiền
3,Bình thường,"shop ơi, mình đổi dày ntn ạ? size k vừa ạ"
4,Hài lòng,Nhân viên dao hàng kg chuẩn lề mề lâu quá
5,Cực kì hài lòng,giày đẹp như hình
5,Cực kì hài lòng,cực kì đẹp ạ ❤ đúng  ý em ạ
3,Bình thường,tôi muốn hủy đơn hàng
5,hàng đẹp lắm shop,"hàng đẹp lắm shop, mình mua rất ưng sản phẩm phản quang buổi tối rất đẹp"
3,Bình thường,nhìn mà chán.
5,Cực kì hài lòng,giày đẹp wá ạ
4,Hài lòng,
5,Cực kì hài lòng,
4,ok,"hàng giống mô tả nhưng mình chọn màu xám shop lại gửi màu nâu (xanh rêu), cảm giác dép ok nhưng còn cái đế thì phải dùng với biết được, nói chung khá là ok"
5,Cực kì hài lòng,"Dẹp đi cảm giác nhẹ, êm, kiểu dáng thanh lịch, còn độ bền của dép thì đợi một thời gian mới biết đc )"
5,Cực kì hài lòng,"So với giá tiền thì chất lượng rất tốt, quai có lớp lót mềm, mỗi tội mình đặt 42 mà lại giao 41"
5,sản phẩm rất tốt,"sản phẩm đẹp, nhìn bắt mắt và chất lượng cao, mình sẽ ủng hộ shop và tiki nhiều hơn nữa...."
5,Cực kì hài lòng,"Hàng được đóng gói rất cẩn thận, giao hàng sớm, sandal rất đẹp giá cả hợp lý."
5,Hài lòng,"Giày đẹp giống mô tả, giá phù hợp với sản phẩm, giao hàng nhanh"
5,uy tín,mua hàng trên tiki nhiều lần luôn đúng hình ảnh và chất lượng không sai sót rất yên tâm
1,Rất không hài lòng,Hàng không giống mẫu trên hình
5,Cực kì hài lòng,"giày đẹp giống như mô tả , rất hài lòng với sản phẩm này"
5,Cực kì hài lòng,"dép chắc chắn, giá bình dân. khá hài lòng với sản phẩm"
1,Rất không hài lòng,Khá thất vọng khi bị gửi sai sản phẩm mong tiki gửi lại hàng sớm nhất có thể
4,Hài lòng,
3,Bình thường,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Hài lòng,
4,Hài lòng,Đi vào rồi đi tất hơi khó mới cả mik đặt 5cm mà hàng gửi là 4cm nhưng hàng khá tốt
5,Cực kì hài lòng,hơi mùi silicon nhưng đi êm
3,Bình thường,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
5,Cực kì hài lòng,"Giày đẹp giá tốt nhưng khuyên các bạn khi mua thì nên mua lớn hơn 1 size. Vì bình thường mình đi size 37 nhưng mua về đi lại thấy hơi kích chân, cũng có thể là có mỗi mình bị vậy:))"
4,Cũng được,giao hàng nhanh hơn dự kiến đi giày cũng vừa và đẹp. Mỗi tội giày ko giống như hình mấy giày tui có ngôi sao màu xanh chứ ko phải màu đen
4,Phù hợp với giá tiền,"Hàng có chất lượng và hình thức phù hợp với giá tiền và mẫu đặt hàng.
TiKi cần làm rõ về chi phí Ship hàng, báo giá Free vẫn bị thu 10k?"
5,Hàng rất đẹp,Hàng đẹp nhưng hơi rộng cổ cao đẹp phù hợp dây giày rất ok nó chung là tôi rất tin tưởng tiki
4,Hài lòng,"giày đúng với số tiên bỏ ra, nhưng chắc do bắp chân mình to hay size giày lệch mà đi vừa cổ giày nhưng thừa lòng giày"
5,Cực kì hài lòng,Giày rất đẹp hợp với giá tiền nhưng có nhược điểm là dây giày bị lệch một dây ngắn một dây dài
4,Hài lòng,"Sản phẩm tốt, đẹp, hơi bị dơ tí nhưng giao trước ngày hẹn tốt rất tin tưởng tiki"
4,Hài lòng,Rất hài lòng và mang cx rất đẹp
4,Hài lòng,"vải i hình còn đẹp hơn như trong hình lun 
chưa bao giờ ưng shop nào như này awwww"
5,Cực kì hài lòng,"Hàng giống như hình, giao hàng nhanh trước ngày hẹn"
4,Hài lòng,"Tikki giao hàng hơi lâu nhưng giày đẹp, sản phẩm y hình, ra nắng đổi màu rất đẹp, tuy nhiên đế giày hơi cứng, đi lâu sẽ bị đau chân nhưng tiền  nào của đó"
3,Bình thường,"Giày về ko như tưởng tượng. Bị nhăn, hơi bẩn và bị bung chỉ. Ra nắng có đổi màu. Không biết làm sao cho hết nhăn"
5,Cực kì hài lòng,"Giày lên màu rất đẹp , có một chiếc chx ra nắng mà đã có màu lộ rồi nhưng tiền nào của mấy lên vs giá nay thì coi như là ưng rồi"
5,Cực kì hài lòng,"Giày giao cũng ko nhanh lắm! Nhưng hàng rất tốt, đổi màu cũng rất đẹp. Nói chung là thik lắm!!!"
5,Giày rất đẹp,Giao hàng tốt và chất lượng OK 👌 .Lên màu vc rất đẹp nữa ❤️❤️❤️
5,Khá thú vị,"Giày chất khá ổn, đổi màu nhạy với ánh sáng, nhìn vui mắt, hợp với các bé gái tuổi teen"
3,Bình thường,"giày đẹp , giao hàng nhanh nhưng hơi bẩn, có vài chỗ có mấy vết dơ ."
1,Rất không hài lòng,"giày tuy đẹp nhưng mang vài lần là hết đổi màu,rất thất vọng"
4,Hài lòng,"Giày đẹp, y hình, mà giao hơi lâu"
4,Hài lòng,giày sau khi giặt ko đổi màu đc nx
4,Hài lòng,"Tiki giao hàng thông báo là thứ 6
Nhưng hôm chủ nhật mới có hàng
Nhưng chất lượng sản phẩm thì lại rất ok"
5,Cực kì hài lòng,
4,Hài lòng,đế nó hơi bị sức ra
4,Hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
5,"Giày đẹp, xứng đáng giá tiền","sản phẩm đẹp hơn mong đợi,rất vừa vặn và ôm chân,đường may đẹp,mua đợt giảm giá còn có 414k cho một đôi giày chất lượng ưng ý.đáng để mua.cảm ơn tiki đã luôn phục vụ tốt.
Hi vọng cứ mãi duy trì chất lượng như vậy nhé tiki."
1,Rất thất vọng,Bên Tiki xem lại nhà phân phối hàng giúp. Tôi mua đôi giày này 499.000 nói là da bò chất lượng nhưng khi giao cho tôi thì lớp keo hai bên tróc da hết. Yêu cầu giải quyết cho tôi. Trách nhiệm này thuộc về bên nào tôi không biết nhưng tôi cùng thất vọng. Bộ phận tiếp nhận thông tin khách hàng liên hệ xử lý gấp dùm.thank
5,Cực kì hài lòng,"mình mua 1 đôi màu nâu.
  giầy đẹp, đế đi rất êm chân, may gọn gàng, keo dán mịn ko lỗi. rất tốt
  giao hàng của tiki hơi chậm hơn so với các app khác nhưng ko sao.
  độ bền thì pải chờ thời gian quyết định thôi. hy vọng ko phải hàng để lâu bị khô keo và khô da."
5,rất hài lòng,"sản phẩm đẹp hơn mong đợi,rất vừa vặn và ôm chân,đường may đẹp,mua đợt giảm giá còn có 414k cho một đôi giày chất lượng ưng ý.đáng để mua.cảm ơn tiki đã  luôn phục vụ tốt."
5,Cực kì hài lòng,"giày đẹp, da bò thật, đi khá vừa chân, mình đặt hôm 25/10 thì 2/11 mới có. hơi lâu so với dự kiến nhưng mua nhiều ở tiki rồi nên cũng yên tâm. có điều nhân viên giao hàng chưa thật chuyên nghiệp lắm"
5,Cực kì hài lòng,good! nhưng chỉ có điều là mình mua số 39 nhưng Tiki lại đưa nhầm số 40 nên hơi to so với chân mình. Tại vì chân mình chỉ có 38 thôi. nhưng không sao đâu có mang là được rồi!
5,Giống như mô tả,"Mình đặt hàng 1 ngày sau đã nhận đc, rất tin tưởng tiki về thời gian giao hàng. Giầy đúng da bò thật như mô tả, đã đi thử 1 hôm tuy giày mới nhưng lại rất êm, ko bị đau chân"
2,sau khi nhận,"đóng gói ko cẩn thận,chất lượng da 100% ko phải da bò đây là da công nghiệp cho ae nào tò mò,nói chung giá này là đắt chỉ 200k thôi.rut kinh nghiệm mua hàng trên tiki"
3,Giày da nam cao cấp UDANY,giá khuyến mại 396/1.200k là quá bình thường. Đề nghị nhà bán hàng niêm yết giá đúng thực chất thì sẽ uu tín hơn
3,Được nhưng hơi lỗi,"Nhận sản phảm sau 4 ngày tính cả t7,cn.
Chất được, mang đẹp
Nhưng khi tháo miếng lót giày thì 1 bên còn lót khâu, còn 1 bên bị như ảnh :)"
5,"Đẹp, mềm","Mua về cho bố mà đi đẹp quá, anh hàng xóm cũng muốn mua mà lại đi vừa size 39 nên pass lại cho a luôn và đặt thêm 1 đôi cho bố. Bố mình đi size  40 nên chọn size 39 thì đi hơi kích chân phải, muốn rộng hơn nên chọn size 40 cho bố! hy vọng giao đúng ngày để mình đem về cho bố, vì bố cũng cực thích mà!"
5,Sản phẩm đúng như mô tả,"Sản phẩm rất vừa , form đẹp, đi êm chân thoải mái. Mình chân thì size 42 - 26,5 cmđặt hàng size 41 tại vì đọc nhận xét của các bạn mua trước khuyên vậy. Nhưng nhận được hàng size 40 mà đi vừa in. Tiki cao thủ thật.  giao hàng cực nhanh đặt hàng hôm trước hôm sau có luôn. Bao gói cực kỳ cẩn thận luôn. Cảm ơn Tiki"
3,"đặt mua đôi giày  màu nâu đỏ..Đến giao hàng lại là màu xanh tái...chấp nhận một lần, nếu sao này giao không đúng hàng đặt tôi không nhận..mong shop làm ăn có quy tính hơn","tôi đặt mua một đôi giày màu nâu đỏ..khi giao hàng lại là màu xanh tái ...chấp nhận một lần nếu sao này giao không đúng hàng đặt,tôi không nhận..và không mua nữa mong shop làm ăn nên có quy tính ...."
5,Rất hài lòng,"Giao hàng nhanh , chuyên nghiệp , giày đặt giao đẹp y hình , rất cảm ơn shop , sẽ luôn ủng hộ nhiều"
3,Lỗi nhiều vậy shop,"Giày đẹp, chất lượng ổn trong tầm giá nhưng lỗi nhiều và dơ quá shop. Phản ánh shop đã giao hàng lỗi cho mình nhé"
2,"Chất liệu ""da bò"" PU","Sản phẩm giống hình, phù hợp với giá 189k. Tiki muốn phát triển thì phải kiểm soát được chất lượng thông tin của nhà cung cấp. Tránh tình trạng ""da bò"" PU như thế này."
4,Hài lòng,Đúng là phải coi lại sự phân biệt màu nâu và đen của shop .Hay là hết màu đen nên giao đại mầu nâu cho khách hàng. Shop nghĩ sao về việc này.
5,giầy.,"so sánh với giá tiền nói chung hàng rất ok.
đang chờ có những mẫu mới để mua thêm.
Thanks."
1,Rất không hài lòng,"Đây là màu đen mờ sao???, đường chỉ may nhiều điểm lỏng lẻo, da và simili xấu"
3,Bình thường,sản phẩm OK mình ko vừa ý là mua số 38 mà gửi như 40 ko sài được giờ ko biết làm sao mình mong muốn bán đúng như khách đặt hàng giày giờ ko sài được
3,Bình thường,"giày đẹp, nhân viên giao hàng toàn tự ý giao, không gọi điện, cảm thấy rất bất tiện về việc người giao hàng hàng, nếu vẫn để chị ấy giao hàng cho tôi thì tôi sẽ ko mua hàng trên tiki nữa, cứ tới nhà người quen giao hàng vì trước đó từng giao 1 lần thật sự quá kì cục"
4,Hài lòng,"Giày đẹp về hình thức, chât liệu mềm, đẹp, vừa vặn, giá rẻ. Mình sẽ đặt thêm 1 đôi nưa cho em gái của mình. Cảm ơn Tiki, cam ơn shop. Chúc quý bạn va gd luôn mk, thanh công va hp"
4,Hài lòng,"Giày đi êm chân, mình đi thấy rất thoải mái, nhân viên giao hàng nhiệt tình, sẽ tiếp tục ủng hộ Tiki, nhất là đang ở nhà phòng dịch, thì Tiki chính là siêu thị để mình mua sắm"
4,Hài lòng,"dù size 36 nhưng vẫn rộng đúng 1 size số với chân mình, cao tầm 4p thôi chứ hok đc 5p nhé, nhưng êm chân, mang nước nhanh khô, ok cảm ơn shop"
3,Bình thường,sản phẩm dùng đc thời gian ngắn.  nhựa lúc đầu thì dẻo mà đi đc khoảng 21 tháng mang cất ko đi nữa 2 tuần sau lấy ra cứng ngắt mà còn bị nứt nứt nữa
2,Không hài lòng,Giày nhìn đẹp nhưng mau hư quá! Từ khi mua đến giờ chỉ đi vào ngày mưa hơn chục lần mà đã bong tróc mặt đế và đọng nước trong đế .
5,Cực kì hài lòng,"Sp giống mô tả, nhựa êm chân, chân mình size 37 mình đặt size 36 đi là vừa vì fom to hơn bt. Đi làm ai cũng thích, m.n còn nhờ đặt giúp 3 đôi."
3,Bình thường,"Giày mềm, êm chân, vk mình rất thích. Đọc các cmt nên mua lùi 1 số, mang hơi chật 1 xí nhưng mang vài ngày chắc sẽ dãn ra vừa ! Hài lòng !"
4,Giầy đẹp,"Giầy mềm đi thoải mái, mỗi tội chân mình nhỏ nên size 36 vẫn hơi rộng chút. Có size 35 không mình lấy tiếp một đôi."
5,Cực kì hài lòng,"ản phẩm như hình, đi êm, form đẹp nhé. đi mưa vô tư luôn nè"
1,Đã nhận hàng,"- Hình ảnh trên web site khác xa hoàn toàn so với sp thực (sp thực chất lượng kém).
- Đặt hàng sie M tương đương cỡ 35-38, khi nhận hàng size sản phẩm thực là S cỡ 31- 34.

Yêu cầu đổi trả."
1,Giao sai kích thước giày,"Đặt mua size L nhưng shop đưa hàng size M, con trai không đưa chân vào trong giày được. Hàng giao từ Hà Nột vào mất một tuần,  giờ phải chờ đổi trả.
Shop làm ăn tắc trách quá."
4,Hài lòng,giày đẹp vừa ý lắm ạ...bé rất thích... chỉ là bảo hộ hơi nhỏ bé mang chật không thoải mái lắm... cảm ơn shop vì chất lượng và giao hàng trước hạn...
1,Dở tệ,"Đặt mua màu hồng , mà ship hàng về màu đen sì như này đây, gọi hotline thì ko gọi dc , shop có nhận trả hàng về ko để tôi trả lại"
3,Bình thường,"Sản phẩm không có hộp, quấn bọc nhìn gớm.
Chất lượng chưa đi nên ko biết sao.
Cho mình hỏi ở tp HCM thì bảo hành ở đâu vậy shop?"
1,Rất không hài lòng,"Rao một kiểu, giao một kiểu, chất lượng thì như phế liệu!"
1,Giao hàng ko đúng mẫu mình đặt .mình đặt 499 mà giao hàng loai 239k lừa đảo,Giao hàng ko đúng loại mình đặt . Mình mua loại 499k thì giao loại 239k . Shop bán hàng lừa đảo
5,Cực kì hài lòng,nói chung nhận hàng giống như hình. đóng gói cẩn thận. shipper giao hàng nói chuyện nhỏ nhẹ lịch sự. tôi rất hài lòng!
1,Rất không hài lòng,"Hàng kém chất lượng,giao hàng sai màu ,mua xanh đen thì giao xanh trắng
Phụ kiện thì kém luôn"
3,Bình thường,Nhận hàng nhưng k đúng với mẫu mình đặt. Mh muốn đổi lại đúng mẫu mh đã đặt
4,Hài lòng,"Giao hàng lâu quá huhu 
Giày đẹp"
5,Cực kì hài lòng,Giầy rất đẹp ủng hộ shop
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
4,Good,Mình mua sản phẩm để lót vào giày thể thao. Xong mình nghĩ sản phẩm phù hợp với giày búp bê hoặc có gót hơn. Do bề dày hơi mỏng nên lót vào mũi giày thể thao k khít được. Nhưng về chất lượng sản phẩm và giá thành thì mình thấy rất ok
5,Cực kì hài lòng,Mới sờ thì thấy lót rất êm hy vọng đi vào giày sẽ không bị đau chân. Tiki đóng gói hàng vô cùng cẩn thận và chắc chắn mỗi tội giao hàng hơi lâu
1,Đau chân lắm,"Không dùng được, rất chi là đau đầu ngón chân, nên sử dụng miếng dán ở mũi giầy của cửa hàng bán giầy thì ổn hơn nhiều nhiều"
5,Cực kì hài lòng,hàng giống như hình mình rất hài lòng.cảm ơn kiti giao hàng rất nhanh
5,Hàng giao đúng mẫu và đẹp,Giao nhanh đình goi tốt chất lượng mẫu đẹp lắm . Rất hài lòng về sp nay .
2,Lót mũi giày,Miếng lót hơi cứng nên đau mũi chân Không như giới thiệu sản phẩm
3,Bình thường ko có gì  đệm êm,Mua hơi phí vì không được như tưởng tượng lót cungz ko êm lắm
4,Hài lòng,chưa xài nên chưa biết chất lượng ntn sp nhìn ok giao hàng ok
4,Hài lòng,Tạm ổn ........................ hơi đâu chân xíu..
1,Rất không hài lòng,"lót vào giày rồi thì mang ko vừa chân, xỏ chân ko vào đc"
4,Hài lòng,sản phẩm ok trong tầm giá
5,Cực kì hài lòng,Hàng đẹp ik hình!
5,Cực kì hài lòng,
1,Rất không hài lòng,
5,Cực kì hài lòng,
1,Rất không hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
3,Bình thường,
4,Hài lòng,
2,Giày quá rộng cho bé 6 tuổi.,"Mình mua cho bé 6 tuổi. Shop ghi thông tin là 1 sz giày dành cho bé 4 tuổi trở lên mang vừa. Nhưng khi nhận thì thấy trên hộp ghi sz L. Mình là người lớn mà mang còn rộng nữa. Shop vui lòng đổi sz khác giúp mình đc ko? Nếu ko thì cho mình hoàn lại tiền.
(Giày giống hình, chất lượng thì chưa biết sao vì mới nhận.)"
5,Cực kì hài lòng,Sp đúng mẫu. Bé nhà mình rất thích. Tiki giao hàng nhanh. Đúng ngay dịp sinh nhật cho bé nhà mình. Cảm ơn tiki
4,Hài lòng,chưa  có  hướng dẫn  sử dụng.  và  số   giầy  để  ký lựa chọn.
4,Hài lòng,"Đẹp, như hình, có điều đồ bảo hộ ko chắc chắn"
5,Cực kì hài lòng,Sản phẩm dùng tốt
5,Cực kì hài lòng,"Hài lòng, giao hàng nhanh chóng, hàng chắc chắn"
5,Cực kì hài lòng,"bánh trượt trơn,cực kỳ hài lòng về sản phẩm"
5,Cực kì hài lòng,Giao đúng sản phẩm..Chất lượng tốt.
5,Cực kì hài lòng,"sản phẩm giống y hình, đẹp, chất"
5,Cực kì hài lòng,"sản phẩm giống hình, giao nhanh"
1,Tệ,Tôi không quan tâm sản phẩm này tốt hay không ! Nhưng lúc tôi đặt là size L(41 - 45) và sau đó lại giao cho tôi size M(35-40) . Tôi không thể dùng được vì nó chỉ bằng chân vợ tôi. Hình bên dưới ! Khi giao còn để rõ size L(41-45) nhưng bên trong là size  M(35-40). Tôi không muốn đổi trả vì đây là lần cuối cùng tôi mua hàng từ  nhà cung cấp này ! Cảm ơn Tiki.
4,Hài lòng,Sản phẩm ổn định cắt theo chiều dài ghi trên đôi giầy bỏ vào vừa luôn
3,Không giống hình minh họa,Sản phẩm không giống hình minh họa. Hoàn thiện nhìn rất kém chất lượng. Phải dùng kéo cắt để đạt được size mong muốn
5,Cực kỳ hài lòng,"Lót giày mang rất thoải mái, không bị tình trạng rút chân ra là lót giầy đi theo, mang êm chân"
5,Cực kì hài lòng,"Chưa dùng thử nhưng nhìn qua khá bắt mắt và có vẻ tốt :))
Hàng giao nhanh dự kiến 1 tuần mà 2 ngày đã nhận đc rồi :))"
3,Bình thường,Sản phẩm không cung cấp thông tin size bao nhiêu Mk mua về lắp vào giày chật đi hơi khó chịu bỏ ra luôn rồi
5,Cực kì hài lòng,Hàng gửi nhanh. Đóng gói cẩn thận. Dùng thử thấy ôm chân. Êm chân. Vừa đúng kochs cỡ đặt
2,Hàng cũ quá,"Giao hàng nhanh mà hàng cũ quá, còn bị dính tạp chất nhìn bẩn bẩn, đệm giày chơi thể thao cũng ok, mà nhìn hơi xấu"
1,Rất không hài lòng,Một đôi lót thì 2 chiếc đều là 1 bên chân bên phải
5,tuyệt vời,cảm ơn tiki ... hàng chất lượng tốt.... giao hàng nhanh...
4,Hài lòng,"Giày như hình.  Vừa nhận,  mang thử thấy êm chân, ôm chân, không biết đi nhiều thì thế nào. Chỉ không thích là Tiki sao cho giao hàng trễ vậy, mãi 6g chiều, phiền."
5,Cực kì hài lòng,"Giao hàng rất nhanh mới đặt hôm qua giờ đã giao rồi 
đóng gói cẩn thận giày đẹp rất êm"
5,Cực kì hài lòng,"A Shipper dễ thương ❤Hàng đẹp y như hình 😍êm chân,rất chất lượng mng nên mua về sử dụng ạ"
3,Bình thường,"nhan vien tiki rât nhiệt tình,đóng gói rất cẩn thận,còn về chất liệu giày thì cũng tạm thôi ko hài lòng máy"
4,Hài lòng,sản phẩm giống hệt như trên hình. Giao hàng nhanh chóng. Chất lượng sản phẩm xem thời gian sử dụng sao đã.
4,Giao nhầm size,Mình order màu xám sz 35 nhưng lại nhận được sz 36. Tiki hỗ trợ đổi giúp mình với.
5,Cực kì hài lòng,giày rất êm . vừ chân . đẹp . nói chung là rất rất ok . thật sáng suốt khi mik mua hàng trên tiki
5,Cực kì hài lòng,"C nhân dc hang rồi nhé, cảm ơn tiki đã gửi đúng màu cho c"
5,Cực kì hài lòng,Giao hàng đúng hẹn. Đóng gói cẩn thận. Giày tốt như hình ảnh.
5,Cực kì hài lòng,Giày giống như hình - ôm chân - đi êm - đóng gói kĩ - giao hàng nhanh
1,Shop quá tệ,"Quá tệ, mua 2 lần, lần 1 không đúng sản phẩm nhầm size, lần 2: size 43 thì giao như thế này: 1 cái bị cắt nham nhở, 1 cái này thì bình thường, shop làm ăn quá cẩu thả."
5,Cực kì hài lòng,Shop ơi mình đặt 1 đôi 2cm và 1 đôi 3cm shop giao tới 5cm lận. Nhưng vẫn cho 5 sao vì đôi 2cm mình đã để vào giầy đi rất êm.
3,size quá to,"miếng độn thì đẹp, êm nhưng size to quá ko lót vừa  .buồn!!"
5,Cực kì hài lòng,"Nhân viên giao hàng nhiệt tình, hàng tốt"
5,Cực kì hài lòng,san pham rat hai long
4,Hài lòng,Hàng oke nha shop ơi. Cam on shop
5,Cực kì hài lòng,tốt êm chân
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Khá đẹp và dễ đi,"Sản phẩm giống hình, mình mua màu trắng. Giày khá dễ đi, có thể điều chỉnh quai để vừa với chân hơn, có thể giặt, làm sạch với nước và xà phòng. chưa thấy có hiện tường bong, chóc keo sau khoảng 2 tần sử dụng."
5,Cực kì hài lòng,"giày rất đẹp rất giống trong hình 
đặt hàng của tiki rất an tâm 
rất uy tín chất lượng tốt 
mình sẽ tiếp tục ủng hộ"
4,Hài lòng,đóng gói chưa hoàn hảo lắm. lúc nhận hàng thì khá ngạc nhiên thì đế hơi cao nhưng ko sao. chất liệu tốt rất êm chân. nhưng mấy cái phụ kiện trên giày không tốt cho lắm (đã sức 1 cái). Khá ok đơn hàng
5,Cực kì hài lòng,"hàng về đúng hẹn😊
mẫu đẹp đóng gói cẩn thận chắc chắn💋💋
rất hài lòng vs sp 🙆
tốt, đẹp, giá phù hợp đặc biệt là vs học sinh ạ❤"
4,Hài lòng,"hàng đẹp, chất lượng tốt, giao hàng nhanh. sẽ trừ 1 sao với lí do là giao lộn size nha. mình đặt size 37 mà. lần sau giao nhanh phải đúng size người ta đặt đấy"
5,Cực kì hài lòng,"hàng OK lắm luôn á.🌟💚🌟🌟💚🌟💙🌟
🌟💚💚💚💚🌟💚🌟
🌟💚🌟🌟💚🌟💚🌟
rất thích hàng của tivi. sẽ ủng hộ dài"
5,Giao hàng nhanh hơn ngày dự kiến,Mua hàng trên tiki chưa bao giờ làm mình thất vọng. Hàng đẹp đóng gói kỹ. Nhân viên giao hàng dễ thương.
3,Bình thường,"hàng giao giống mẫu sớm dự định . mẫu mã đẹp 
có điều không để trong hộp khi giao hàng làm dép nóng quá  ."
4,Hài lòng,"Giày đẹp nhưng mà đế giày hơi nặng, giao hàng không đúng dự kiến nhé tiki.."
5,tốt,"giao hàng nhanh cực kì, giày ổn, có phần đáy hơi thô nhưng mà đó là sự lựa chọn của mình nên chẳng có sao hihi. nói chung là giày được đó nên mng cứ yên tâm đặt hàng"
4,Hài lòng,"mỏng, phần cổ không ôm, nước chảy hết vào giày 😢😢😢"
5,Cực kì hài lòng,Hơi chật nhưng mang ko bị nước vào
4,Hài lòng,
5,Cực kì hài lòng,
2,Không hài lòng,
5,Cực kì hài lòng,
3,GIÀY ÊM ĐẸP NHƯNG ĐÓNG GÓI RẤT TỆ,"Mình mua 3 đôi giày của shop cộng với 2 cuốn sách.
Lúc nhận hàng thì hộp (tổng) bị nhàu nát, giày để để trong từng túi nilon và để chung với sách.
Do chất lượng hộp giấy của tiki quá mỏng không cứng như trước đây nên giày bị móp méo mất form, sách bị gấp cong 1 góc.
Đề nghị tiki xem xét lại cách đóng gói của các bạn."
5,Cực kì hài lòng,"Giày rất đẹp và sang, mang khá êm chân. Mình nhìn không nghĩ đây là giày nhựa luôn á, nhìn qua chất liệu giống như giày da vậy. Giày nhựa nên đi mưa k sợ hư, vệ sinh giày cũng dễ nữa. Mình rất hài lòng về sản phẩm."
5,Cực Kì Hài Lòng,"Hài lòng giày đẹp đi được trời mưa rất tiện, bền thế này không biết bao giờ mới hỏng :))"
4,Hài lòng,"êm chân, đẹp lúc trước tôi mua đôi màu hồng nay tôi mua thêm màu đen lại shop lại gởi  màu hồng  thành ra 2 đôi cùng màu, ko hài lòng điều này"
3,bình thường,bth mk đi size 37 nhưng giày nhựa này ôm sát quá có cảm giác bị trật. Chân dễ bị toát mồ hôi k thoát đc ra ngoài
3,giay nhua,cho toi hỏi :toi đã nhan hang roi.nhưng toi khong mang vừa.giờ cho toi đổi lai size nhỏ hơn duoc khong!
4,Hài lòng,tiki giao hàng rất nhanh. giày đẹp.  đúng như mô tả  . chỉ tội rộng mất 1s .cảm ơn shop .
5,"Giày tốt, giá cả phù hợp",Tôi đã mua 1 đôi cho mình và đặt 1 đôi hộ cho bạn đồng nghiệp. Giày đi khá êm chân. Giá cả phù hợp. Tks!
5,Cực kì hài lòng,Ưng ý luôn. Ko ngờ đẹp và đẹp như vậy. Ai  chưa mua thì đật lùi lại một sizze mình vẫn đi là vừa nhé
5,Cực kì hài lòng,"Rất hài lòng, các bạn nên nữa nên có 1 đôi để dành mùa mưa. Đương nhiên mang mùa nắng cũng OK 😁"
3,Bình thường,
4,Hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,Cực kì hài lòng,
5,"Giống hình, Rất hài lòng","Em trả hình đây, giao nhanh, Hàng mua trên Tiki rất uy tín , ban đầu mang vào thấy êm chân và vừa size, form có vẻ rất hợp với mình, nói chung khá là ưng ý nha sốp"
5,Cực kì hài lòng,"nhanh gọn, hàng như hình, chưa trải nghiệm nhưng cho 5 sao vì dịch vụ"
